Period,Pressure,Speed,Temperature,Sound,Vibration
3215,105.85,97.6,87.41,82.23,150.51
3216,106.1,97.41,87.63,82.8,150.55
3217,106.66,97.32,88.06,84.33,151.18
3218,106.9,96.78,88.1,86.58,157.25
3219,107.06,96.7,88.3,87.62,157.89
3220,107.21,96.47,88.44,90.32,159.8
3221,107.33,96.34,88.79,90.71,160.4
3222,107.34,96.07,89.18,91.98,160.97
3223,107.96,96.02,89.19,93.05,164.31
3224,108.23,95.81,89.3,94.01,164.87
3225,108.37,95.62,89.94,94.09,166.28
3226,108.73,95.49,89.97,95.1,171.06
3227,108.78,95.37,89.99,96.6,171.68
3228,108.84,94.93,90,98.81,176.33
3229,100,100,80,60,120
3230,100.02,99.54,80.64,60.57,121.15
3231,100.36,99.32,81.06,63.73,121.53
3232,100.42,99.07,82.01,64.01,125.29
3233,100.85,99.02,82.88,64.27,127.3
3234,101.08,99.01,83.05,64.82,130.71
3235,101.37,98.7,83.91,65.5,133.29
3236,101.65,98.44,84.08,66.42,133.52
3237,101.89,97.99,84.5,69.92,133.92
3238,102.94,97.93,86.04,70.76,136.13
3239,103.19,97.44,86.27,71.83,136.5
3240,103.44,97.42,86.49,73.03,136.93
3241,103.44,97.01,86.53,73.64,137.27
3242,104.02,96.82,87.27,73.98,143
3243,104.07,96.68,87.74,74.77,143.86
3244,104.31,95.97,88.76,75.22,144.17
3245,105.84,95.91,88.77,75.63,146.21
3246,106.22,95.32,89.27,76.51,147.15
3247,106.22,95.26,89.59,78.1,147.8
3248,106.39,94.98,90.44,78.39,150.61
3249,100,100,80,60,120
3250,100.1,99.9,80.28,60.67,120.89
3251,101.4,99.6,81.74,60.68,121.52
3252,101.55,99.59,82.69,64.75,122.36
3253,101.74,99.4,82.73,64.89,122.44
3254,101.92,99.11,83.26,67.31,125.49
3255,101.92,98.98,83.39,67.41,128.68
3256,101.93,98.95,83.49,68.18,130
3257,102.01,98.67,83.54,69.62,131.29
3258,102.34,98.29,83.69,70.24,131.59
3259,103.18,98.22,83.98,70.36,133.78
3260,103.59,97.99,84.43,71.46,138.94
3261,103.96,97.8,86.11,71.67,140.92
3262,104.33,97.78,87.02,72.21,143.42
3263,104.37,97.45,87.06,73.92,144.48
3264,104.64,96.09,88.24,74.99,154.38
3265,104.95,96.07,88.63,75.08,154.62
3266,105.33,95.98,88.93,76.52,158.8
3267,105.59,95.77,89.32,76.82,159.57
3268,106.13,95.7,89.36,77.32,161.39
3269,106.48,94.87,89.8,79.01,164.61
3270,100,100,80,60,120
3271,100.1,99.96,81.33,60.29,121.63
3272,100.25,99.95,81.95,61.21,124.95
3273,100.35,99.91,82.34,61.99,126.18
3274,100.99,99.91,82.62,64.3,126.88
3275,101.09,99.8,82.97,64.79,129.73
3276,101.53,99.74,83,65.22,131.9
3277,102.9,99.59,83.06,66.05,136.82
3278,103.49,99.42,83.16,66.77,138.51
3279,103.74,99.18,83.46,67.21,139.18
3280,103.85,99.11,83.6,67.86,141.7
3281,103.87,99.04,83.81,67.89,143.92
3282,104.61,98.15,83.98,68.67,145.79
3283,105.78,97.99,84.37,70.24,148.14
3284,105.78,97.82,84.87,70.68,150.25
3285,105.82,97.65,85.11,72.12,150.98
3286,105.82,97.52,85.14,72.67,153.57
3287,106.15,97.35,86.32,72.74,155.21
3288,106.29,96.82,87.69,75.51,155.9
3289,106.51,96.5,87.87,76.09,157.41
3290,106.62,95.64,88.06,76.79,158.01
3291,106.73,95.43,88.09,77.35,165.42
3292,106.92,95.37,88.98,78.09,167.8
3293,106.97,94.64,89.32,78.27,174.58
3294,100,100,80,60,120
3295,100.24,99.89,80.42,60.19,124.95
3296,100.44,99.37,81.65,61.3,125.47
3297,100.48,99.27,81.78,63.88,126.93
3298,100.87,98.94,81.79,66.91,129.32
3299,101.04,98.64,81.97,67.72,129.35
3300,101.24,98.28,82.15,70.43,129.37
3301,101.36,97.86,82.76,70.56,131.08
3302,101.93,97.28,83.38,70.77,131.28
3303,102.1,97.24,84.13,70.79,132.32
3304,102.1,96.78,84.31,71.49,137.05
3305,102.12,96.53,84.72,72.24,137.22
3306,102.27,96.49,85.76,73.12,141.38
3307,102.39,95.8,85.82,75.06,146.63
3308,102.73,95.69,87.7,75.74,148.89
3309,103.25,95.53,87.72,77.48,149.27
3310,103.39,95.37,88.45,77.71,153.03
3311,103.69,95.04,88.66,79.15,156.54
3312,103.91,95.02,88.81,81.76,156.91
3313,103.98,94.8,89.05,85.92,159.42
3314,100,100,80,60,120
3315,100.09,99.94,80.04,60.14,122.14
3316,100.45,99.59,80.55,60.3,122.58
3317,100.93,99.58,80.73,61.1,125.23
3318,101.65,99.36,80.99,61.21,128.05
3319,102.23,99.27,81.3,63,128.58
3320,102.52,98.18,81.56,64.36,129.53
3321,102.6,97.81,81.76,65.6,131.44
3322,102.7,97.45,81.8,65.79,132.06
3323,102.86,97.38,82.32,66.67,134.65
3324,102.86,97.24,82.85,67.91,139.63
3325,103.67,96.95,84.42,68.4,141.6
3326,103.96,96.94,84.44,71.79,141.83
3327,104.86,96.64,85.87,72.51,145.74
3328,105.3,96.49,86.19,72.94,147.43
3329,105.9,96.46,86.83,73.56,149.46
3330,105.99,96.24,87.24,74.79,149.89
3331,106.45,95.77,87.34,79.15,151.8
3332,106.46,95.69,87.58,80.26,152.31
3333,107.36,95.64,87.9,80.35,161.57
3334,107.51,95.59,88.04,81.77,165.54
3335,107.62,95.52,88.84,82.1,170.55
3336,107.68,94.97,88.89,83.57,171.08
3337,100,100,80,60,120
3338,100.63,99.97,80.61,60.59,120.8
3339,100.9,99.94,81.7,61.12,126.06
3340,101.11,99.9,82.11,62.21,128.21
3341,101.42,99.61,82.49,62.29,128.6
3342,101.61,99.42,83.25,62.32,146.65
3343,101.97,99.34,84.25,64.63,149.43
3344,102,99.33,84.72,64.91,152.63
3345,102.47,98.87,85.68,65.8,153.31
3346,102.53,98.46,86.27,66.29,154.24
3347,102.91,97.87,86.47,66.36,155.15
3348,102.96,97.71,86.72,66.75,157.51
3349,103.13,97.24,87.16,67.15,158.47
3350,104.29,97.17,88.89,67.51,159.32
3351,104.96,97.09,89.72,68.09,169.12
3352,105.16,96.94,90.09,68.12,173.31
3353,100,100,80,60,120
3354,100.28,99.65,80.03,60.77,120.54
3355,100.37,99.4,81.44,62.46,121.25
3356,100.66,98.97,81.47,64.92,123.52
3357,100.8,98.87,81.85,65.28,123.74
3358,100.89,98.61,81.97,65.67,125.09
3359,101.74,98.58,82.35,66.19,127.33
3360,101.84,98.15,83.42,66.25,128
3361,102.74,98.05,83.75,66.89,128.03
3362,102.75,97.86,83.81,66.97,130.2
3363,102.86,97.59,84.67,67.11,142.02
3364,103.03,97.33,84.96,71.21,142.85
3365,103.12,97.15,85.37,73.55,147.36
3366,103.87,96.18,85.89,73.84,148.02
3367,104.32,96.14,87.67,74.3,148.63
3368,104.88,95.95,88.13,75.89,150.67
3369,105.21,95.82,88.41,76.23,151.87
3370,106.33,95.52,89.42,76.42,153.91
3371,106.43,95.51,89.47,76.6,154.02
3372,107.02,95.24,90.61,78.46,154.1
3373,107.05,95.08,90.95,78.83,154.5
3374,107.62,95.01,91.33,79.24,157.22
3375,107.75,94.7,91.41,79.48,159.84
3376,100,100,80,60,120
3377,100.02,99.73,80.31,60.41,124.95
3378,100.28,99.53,80.42,65.19,125.14
3379,101.44,99.43,80.63,71.21,126.96
3380,101.86,99.39,80.65,77.82,131.07
3381,102.08,98.57,80.92,77.91,134.61
3382,102.1,98.48,81.33,78.08,137.31
3383,102.43,97.92,81.5,79.81,148.4
3384,102.7,97.91,81.59,80.76,157.2
3385,102.71,97.49,82.25,80.83,159.64
3386,102.81,97.1,82.56,80.84,162.51
3387,102.82,97.04,83.1,80.93,168.7
3388,102.84,96.11,83.31,82.27,170.52
3389,102.87,95.65,83.78,82.4,172.17
3390,102.97,94.98,84.79,85.63,173.5
3391,100,100,80,60,120
3392,100.03,99.89,80.31,61.21,125.72
3393,100.45,99.84,80.79,61.84,126.77
3394,101.16,99.79,82.67,63.08,127.43
3395,101.28,99.73,82.71,63.29,128.26
3396,101.38,98.94,83.53,63.57,128.29
3397,102.01,98.89,83.75,63.93,129.84
3398,102.33,98.81,84.13,64,130.33
3399,102.62,98.74,84.83,64.31,136.07
3400,102.71,98.01,85.59,65.65,142.12
3401,103.04,97.73,86.16,69.34,151.5
3402,103.26,97.69,86.59,70.51,154.37
3403,103.27,97.54,86.95,76.48,156.75
3404,103.54,97.23,87.65,78.79,158.46
3405,103.65,96.94,87.75,79.82,159.31
3406,104.9,96.82,88.09,80.04,162.1
3407,105.21,96.3,88.2,82.09,164.63
3408,106.27,96.21,89.01,82.2,164.67
3409,106.94,96.12,89.22,82.33,165.8
3410,106.95,96.06,91,85.34,166.4
3411,107.45,95.96,91.37,85.74,166.91
3412,107.81,95.89,91.98,85.87,172.56
3413,107.82,95.8,92.04,87.01,174.85
3414,107.93,95.77,92.15,88.28,184.1
3415,108.38,95.65,93.25,88.36,185.06
3416,108.96,95.39,93.82,89.56,185.68
3417,109.74,95.32,95.97,89.71,187.17
3418,110.36,95.11,96.13,89.78,187.58
3419,100,100,80,60,120
3420,100.09,99.95,80.18,61.21,122.03
3421,100.64,99.87,81.57,64.39,132.62
3422,101.07,99.78,81.67,64.66,133.05
3423,101.57,99.7,81.81,64.71,133.94
3424,102.09,99.42,82.27,67.36,135.58
3425,102.11,99.01,83.01,67.69,136.52
3426,103.32,98.96,83.25,68.68,141.01
3427,103.32,98.67,83.93,70.04,144.4
3428,103.95,98.45,84.05,71.26,144.59
3429,104.22,98.19,84.79,72.1,146.27
3430,104.46,98.03,84.95,72.73,148.48
3431,104.56,97.33,86.23,73.02,149.06
3432,104.71,97.31,88.15,73.21,152.83
3433,105.7,97.28,88.34,75.19,154.96
3434,105.87,97.23,88.39,75.24,155.26
3435,106.02,97.23,89.38,78.63,157.79
3436,106.23,97.18,90.06,78.82,159.18
3437,106.67,97.16,90.59,82.12,160.08
3438,106.96,96.98,90.68,83.55,162.14
3439,106.97,96.96,92.13,83.81,163.44
3440,107.58,96.53,92.33,83.87,164
3441,108.03,96.23,92.38,84.67,164.07
3442,108.25,96.17,92.58,84.79,166.06
3443,108.89,96.16,92.75,86.33,177.27
3444,109.07,95.47,93.12,86.69,187.81
3445,109.11,95.26,93.27,87.33,188.9
3446,109.3,94.98,93.57,87.35,189.04
3447,100,100,80,60,120
3448,100.19,99.88,80.01,61.01,121.74
3449,100.37,98.05,80.46,63.92,122.2
3450,100.61,97.98,81.8,64.46,122.83
3451,101.34,97.56,82.45,65.7,123.31
3452,102.34,97.54,82.65,68.78,123.65
3453,102.68,97.39,82.71,69.01,125.34
3454,102.78,96.89,83.11,70.52,129.65
3455,102.78,96.48,83.29,70.55,132.23
3456,103.29,96.2,83.6,71.2,134.5
3457,103.34,96.18,84.42,73.08,135.46
3458,103.39,96.15,84.46,74.05,136.61
3459,103.53,96.14,84.87,76.31,137.47
3460,104.58,96.12,85.81,77.73,138.64
3461,105.13,95.5,86.46,79.97,142.45
3462,105.17,95.04,86.72,81.71,143.96
3463,105.45,95,86.92,81.91,148.57
3464,105.59,94.75,87.08,82.92,150.5
3465,100,100,80,60,120
3466,100.09,99.96,80.39,63.24,121.86
3467,101.26,99.86,80.43,65,122.52
3468,101.26,99.73,80.68,65.6,122.9
3469,101.33,99.53,80.72,65.72,131.15
3470,101.38,98.92,80.78,65.85,131.5
3471,101.67,98.9,81.34,66.72,132.43
3472,102.95,98.21,81.4,68.42,132.45
3473,103.41,97.89,81.72,70.8,135.45
3474,103.57,97.61,81.98,71.88,139.4
3475,104.15,97.25,82.24,73.43,139.95
3476,104.42,97.23,82.38,74.09,143.1
3477,104.83,97.14,82.82,74.8,144.81
3478,105.55,95.69,83.13,75.5,146.76
3479,107.02,95.64,84.79,76.07,151.09
3480,107.5,94.98,85.93,76.52,152.38
3481,100,100,80,60,120
3482,100.06,99.84,80.06,60.29,122.37
3483,100.15,99.59,80.63,61.05,124.46
3484,100.29,99.07,80.97,62.91,125.24
3485,101.07,98.3,81.09,63.3,128.18
3486,101.13,98.21,81.57,64.78,134.89
3487,101.52,98.18,82.54,65.9,135.83
3488,102.04,98.18,82.83,66.63,137.6
3489,102.18,98.15,82.84,66.78,139.11
3490,102.36,98.12,83.38,67.85,142.36
3491,102.54,97.98,83.55,69.66,142.97
3492,102.61,97.71,83.81,70.88,143.09
3493,102.74,97.27,84.87,70.96,144.53
3494,102.8,97.18,85.48,72.17,145.5
3495,103.2,96.82,85.56,73.16,146.7
3496,103.55,96.72,85.73,73.22,153.64
3497,104.19,96.5,86.19,74.21,154.01
3498,105.75,96.33,86.23,74.42,157.48
3499,106.15,96.28,86.25,74.48,158.8
3500,106.19,96.1,86.29,75.78,168.57
3501,107.09,95.66,86.6,76.95,168.67
3502,107.1,95.65,86.9,77.03,173.69
3503,107.19,95.29,87.86,78.51,175.11
3504,107.26,94.76,88.4,79.37,181.97
3505,100,100,80,60,120
3506,100.01,99.49,81.39,60.88,126.36
3507,100.16,99.26,81.76,63.01,129.89
3508,100.48,98.89,82.02,63.44,139.99
3509,100.54,98.23,82.08,63.74,142.17
3510,100.59,98.13,82.1,63.77,142.24
3511,100.77,97.98,82.19,64.53,142.51
3512,101.01,97.96,82.63,64.75,147.63
3513,101.34,97.86,82.7,69.23,153.53
3514,101.79,97.72,82.79,70.78,154.58
3515,102.26,97.58,83.08,71.49,157.59
3516,102.84,97.32,83.29,71.92,159.73
3517,103.01,96.92,84.26,71.93,160.51
3518,104.16,96.91,85.3,73.62,160.75
3519,104.88,96.79,85.53,75.94,166.84
3520,105.07,96.65,86.19,76.46,166.95
3521,105.7,95.67,86.42,77.56,167.47
3522,106.02,95.28,86.53,77.95,171.44
3523,106.05,95.03,86.76,77.99,172.14
3524,106.12,94.89,86.96,79.08,173.46
3525,100,100,80,60,120
3526,100.7,99.01,80.57,60.02,123.78
3527,101.21,98.99,80.78,61.4,125.33
3528,101.6,97.55,80.89,61.63,128.06
3529,102.15,97.43,81.73,63.66,131.28
3530,102.18,96.97,81.87,64.53,133.96
3531,102.73,96.9,81.94,66.31,141.81
3532,102.76,96.63,82.05,67.69,141.83
3533,103.76,96.46,82.48,68.37,146.51
3534,103.94,96.22,83.41,72.53,150.15
3535,104.01,96.12,83.9,73.26,155.8
3536,104.44,96.05,84.67,73.29,165.04
3537,104.49,96.01,85.67,74.07,168.56
3538,104.78,95.91,87.43,74.72,180.48
3539,104.79,95.81,87.5,75.23,182.89
3540,106.84,95.79,87.63,75.96,189.09
3541,107.08,95.79,88.94,75.97,190.3
3542,107.23,95.35,89.28,76.04,198.25
3543,107.72,95.33,89.47,76.94,198.93
3544,108.1,95.27,89.74,77.74,200.6
3545,108.18,95.14,89.85,78.29,206.09
3546,108.19,94.93,90.65,78.98,206.43
3547,100,100,80,60,120
3548,101.26,99.34,80.03,60.01,122.9
3549,101.38,99.27,81.1,60.88,129.63
3550,101.48,98.66,81.24,61.48,135.5
3551,101.5,98.19,81.79,63.57,136.44
3552,101.53,97.98,82.03,63.74,138.37
3553,101.59,97.38,82.29,64.16,139.52
3554,101.94,97.03,82.36,64.4,141.37
3555,102.09,96.97,82.74,65.31,148.88
3556,102.18,96.68,83.04,65.7,150.94
3557,102.34,96.57,83.26,66.67,151.18
3558,102.58,96.54,83.77,67.03,152.73
3559,102.73,96.31,83.85,67.23,153.86
3560,103.14,96.04,85.58,68.21,155.36
3561,103.25,95.38,85.67,68.43,159.01
3562,103.33,95.16,86.72,69.65,159.19
3563,103.73,95.08,86.83,71.53,162.91
3564,104.07,95.07,87.05,77.45,171.01
3565,104.66,95.04,88.04,79.28,172.82
3566,104.71,94.75,88.57,81.29,174.71
3567,100,100,80,60,120
3568,100.73,98.92,80.5,61.95,125.49
3569,100,100,80,60,120
3570,100.17,99.9,80.17,60.88,122.94
3571,100.31,99.69,80.74,62.35,124.81
3572,100.89,99.48,81.8,64.15,126.78
3573,101.1,99.44,82.55,64.26,129.03
3574,101.92,98.93,82.72,65.5,135.34
3575,102.52,98.9,83.92,66.4,139.73
3576,102.53,98.3,86.13,70.17,139.87
3577,102.53,98.21,86.55,70.73,139.98
3578,102.63,98.08,87.74,71.06,143.02
3579,103.33,98,87.77,71.24,143.51
3580,103.36,97.93,88.01,72.43,144.24
3581,103.66,97.64,88.04,74.66,147.37
3582,104.09,97.22,88.44,75.54,149.24
3583,104.72,97.01,88.48,75.57,150.43
3584,104.9,96.64,88.87,76.73,152.99
3585,105.34,96.53,88.92,77.55,154.24
3586,106.25,96.52,89.03,78.31,155.08
3587,106.33,95.82,89.16,79.39,157.97
3588,106.44,95.24,89.49,79.69,161.23
3589,107.68,95.16,89.58,80.39,162.52
3590,107.69,94.59,89.82,80.48,162.8
3591,100,100,80,60,120
3592,100.11,99.54,80.67,60.4,120.52
3593,100.25,99.24,82.36,60.76,121.34
3594,100.35,99.1,82.5,63.44,121.51
3595,101.11,98.98,82.5,63.96,123.92
3596,101.39,98.82,83.95,64.56,126.3
3597,102.19,98.49,84.13,65.44,132.38
3598,102.51,98.12,84.9,67.49,138.09
3599,102.78,97.88,85.77,68.12,138.98
3600,103.84,97.83,85.91,70.9,143.6
3601,104.05,97.48,85.95,71.57,149.93
3602,104.42,96.94,86.33,71.8,150.83
3603,104.8,96.71,87.17,72.17,153.7
3604,104.84,96.64,87.2,74.92,153.89
3605,105.49,96.36,87.54,77.17,158.4
3606,105.66,95.31,87.55,79.02,159.43
3607,105.78,95.23,87.98,79.94,162.88
3608,106,95.15,88.05,81.5,165.9
3609,107.18,94.63,88.15,83.89,168.64
3610,100,100,80,60,120
3611,100.12,99.77,80.92,60.14,123.15
3612,101.11,99.63,83.48,60.17,123.56
3613,102.88,99.39,83.61,60.83,124.31
3614,103.76,99.35,83.73,61.1,126.39
3615,103.79,99.33,84.79,61.25,128.9
3616,104.11,99.33,85.43,62.21,137.52
3617,104.23,99.32,85.56,62.93,138.53
3618,105.49,99.23,85.75,63.1,138.71
3619,105.57,99.08,85.9,63.31,140.56
3620,105.57,98.68,86.2,63.69,144.82
3621,105.58,98.61,86.42,65.23,146.59
3622,105.64,98.41,87.07,66.38,147.82
3623,106.21,98.41,87.47,66.43,152.26
3624,106.66,97.98,88.04,66.71,158.08
3625,107.77,97.39,89.06,66.92,158.93
3626,107.9,96.34,89.81,67.87,162.19
3627,108.36,96.18,89.88,67.88,163.14
3628,108.38,96.02,90.53,70.95,165.31
3629,109.6,96,91.19,71.41,165.35
3630,109.87,95.62,91.62,71.42,165.57
3631,109.95,95.09,91.88,71.69,166.32
3632,110.02,94.7,92.43,73.49,167.93
3633,100,100,80,60,120
3634,100.75,99.85,80.37,60.39,120.64
3635,100.8,99.41,80.84,61.18,121.65
3636,100.83,98.77,80.89,62.04,121.86
3637,101.33,97.58,81,62.54,123.43
3638,101.36,97.19,81.21,63.02,124.24
3639,101.87,96.52,81.74,63.63,130.3
3640,101.95,96.37,81.76,65.25,136.5
3641,102.21,95.95,81.79,66.98,138.7
3642,102.55,95.86,81.81,68.48,138.7
3643,102.87,95.77,81.9,70.41,139.25
3644,102.95,95.52,83.22,70.89,143.93
3645,102.98,95.51,83.68,71.47,144.1
3646,103.08,95.06,83.8,71.66,144.1
3647,103.28,94.95,84.98,72.74,144.32
3648,100,100,80,60,120
3649,100.06,99.77,80.29,60.75,120.59
3650,100.1,99.7,81.44,61.68,122.86
3651,101.34,99.7,82.97,62.84,125.2
3652,101.51,99.38,83.73,65.21,127.27
3653,101.77,98.91,83.74,67.19,127.49
3654,101.92,98.63,83.93,67.85,135.24
3655,102.34,98.52,84.49,71.81,135.72
3656,102.36,98.46,84.49,71.9,136.07
3657,102.75,97.27,84.85,73.68,137.25
3658,103.02,96.97,85.3,76.29,142.06
3659,103.22,96.16,85.52,76.47,144.17
3660,103.82,96.09,85.93,77.35,147.97
3661,103.92,95.4,85.98,79.14,151.54
3662,104.33,95.32,86.03,82.08,153.49
3663,104.56,94.97,86.15,82.55,156.97
3664,100,100,80,60,120
3665,100.67,99.02,80.77,60.17,121.18
3666,100.94,98.94,82.45,62.4,121.94
3667,101.15,98.91,82.46,64.11,122.6
3668,101.92,98.33,82.85,64.97,123.93
3669,101.94,98.22,82.88,66.42,124.61
3670,102.44,98.08,83.02,66.81,125.02
3671,102.7,97.97,83.8,68.16,126.84
3672,103.54,97.84,83.82,68.53,127.23
3673,103.98,96.99,84.93,68.74,127.7
3674,104.23,96.97,84.93,70.61,132.34
3675,104.41,96.89,84.99,70.77,133.67
3676,104.44,96.75,85.04,71.51,134.75
3677,105.45,96.63,85.48,72.92,135.06
3678,105.8,96.47,86.22,73.28,135.4
3679,105.91,96.12,86.32,73.31,140.84
3680,106.01,95.99,87.95,74.36,144.16
3681,106.21,95.76,87.96,75.74,145.42
3682,106.24,95.68,88.15,75.89,147.26
3683,106.52,94.87,88.43,81.53,147.56
3684,100,100,80,60,120
3685,100.22,99.99,80.86,63.01,121.6
3686,100.83,99.36,80.9,65.21,122.3
3687,100.89,99.35,81.04,66.35,122.96
3688,101.05,99.04,81.32,66.4,124.12
3689,101.07,99,81.45,70.12,124.13
3690,101.49,98.88,81.46,70.37,125.3
3691,101.59,98.09,81.99,71.58,126.36
3692,102.06,97.86,82.22,74.75,130.17
3693,102.08,97.82,82.35,75.02,130.31
3694,102.18,97.82,82.36,75.8,130.58
3695,102.31,97.73,82.43,75.82,132.16
3696,102.43,97.57,82.48,76.42,135.86
3697,103.35,97.37,82.78,76.98,136.61
3698,103.83,97.31,83.16,78.4,137.78
3699,103.89,97.01,83.36,78.99,144.76
3700,104.13,96.51,83.96,80.93,153.05
3701,105.46,96.44,84.19,82.48,160.39
3702,105.53,96.39,84.57,83.97,161.72
3703,106.54,96.35,85.03,84.29,168.57
3704,107.25,95.86,85.12,89.66,169.35
3705,107.41,94.73,85.5,89.78,172.08
3706,100,100,80,60,120
3707,100.05,99.99,80.1,61.67,120.47
3708,100.25,99.78,81.3,61.97,125.04
3709,100.31,99.67,81.43,65.08,127.88
3710,100.53,99.19,81.95,67.49,133.88
3711,100.62,99.17,82.25,68.45,134.07
3712,100.75,99.14,82.76,72.61,136.73
3713,102.59,99.06,82.77,74.74,136.92
3714,102.72,98.93,83.46,75.98,137.98
3715,103.06,98.86,83.85,76.17,139.82
3716,103.21,98.79,84.24,77.76,144.85
3717,103.81,98.71,84.47,77.93,149.44
3718,104.31,98.7,84.6,79.52,150.33
3719,104.54,98.69,85.05,82.04,152.81
3720,104.96,98.23,85.06,84.86,153.06
3721,105.12,97.86,86.1,90,153.43
3722,106.24,97.56,86.29,91.85,154.57
3723,106.31,97.36,87.61,93.01,154.83
3724,106.89,96.88,88.51,94.38,157.29
3725,106.92,96.86,88.61,95,157.64
3726,107.34,96.79,88.69,97.28,163.41
3727,107.51,95.73,88.98,99.12,164.61
3728,108.81,95.26,89.09,99.64,164.89
3729,108.82,95.1,89.6,100.62,166.23
3730,108.84,95.08,89.77,102.83,170.77
3731,109.03,94.95,90.05,103.28,170.95
3732,100,100,80,60,120
3733,100.1,99.98,80.07,60.79,121.27
3734,100.21,99.68,80.1,61.17,124.74
3735,100.34,98.85,80.28,63.96,128.85
3736,100.63,98.59,80.42,64.76,134.31
3737,100.82,98.45,80.89,65.04,134.94
3738,102.86,97.8,80.93,66.62,135.55
3739,103.54,97.68,80.94,67.27,138.65
3740,103.56,97.21,81.9,68.09,141.25
3741,103.64,96.99,82.28,68.33,141.93
3742,103.91,96.58,82.3,68.58,153.43
3743,103.95,96.3,82.67,70.33,153.95
3744,106.26,96.15,82.75,74.02,154.46
3745,106.3,95.91,84.17,77.27,159.73
3746,106.75,95.86,85.73,77.32,163.45
3747,106.89,95.81,86.3,77.88,164.94
3748,107.02,95.7,87.14,79.62,166.35
3749,107.27,95.53,87.29,80.23,172.44
3750,107.44,95.42,87.57,81.2,175.1
3751,108.1,95.33,88.23,81.28,175.46
3752,108.23,94.85,88.88,82.1,177.9
3753,100,100,80,60,120
3754,100.04,100,80.4,63.45,120.88
3755,100.59,99.57,81.63,67.68,123.11
3756,100.71,99.51,82.22,67.94,123.27
3757,100.89,99.42,82.53,68.79,125.74
3758,101.15,99.39,82.8,69.19,132.86
3759,101.39,99.34,83.36,69.32,134.61
3760,101.75,99.09,83.39,69.72,135.92
3761,101.79,99.07,83.78,70.08,136.61
3762,102.24,98.48,84.37,72.03,136.92
3763,102.63,98.08,84.45,72.6,137.66
3764,102.99,97.61,85.45,72.6,137.79
3765,103.4,97.6,85.72,73.39,143.78
3766,103.65,97.56,87.96,73.56,143.83
3767,103.91,97.47,88.23,74.01,144.88
3768,104.19,97.46,88.44,76.16,146.05
3769,104.45,97.18,89.05,76.4,146.89
3770,104.83,97.07,89.79,77.45,149.18
3771,105.56,97.05,90.6,78.3,150.59
3772,106.03,96.7,93.27,78.45,150.99
3773,106.07,96.32,94.16,79.8,151.69
3774,106.56,95.42,94.46,79.84,154.62
3775,106.97,95.31,94.62,81.36,155
3776,107.02,95.25,94.65,82.34,155.96
3777,107.5,94.98,95.29,82.49,159.99
3778,100,100,80,60,120
3779,100.39,99.86,80.01,60.95,122.34
3780,100.76,99.81,80.55,62.73,123.23
3781,100.85,99.68,80.66,62.79,127.3
3782,101.53,99.51,80.89,62.83,132.67
3783,102.05,99.14,81,62.9,135.75
3784,102.13,99.11,81.73,63.81,135.87
3785,102.93,98.73,81.99,64.44,139.91
3786,103.88,98,82.15,65.05,141.7
3787,104.98,97.91,82.43,67.62,143.04
3788,105.01,97.79,82.72,69.52,144.05
3789,105.33,97.16,83.09,70.13,146.44
3790,105.45,96.6,83.53,70.49,147.12
3791,105.59,96.41,83.6,71.53,148.44
3792,105.63,96.07,83.77,72.92,149.22
3793,105.77,95.91,84.01,72.98,154.44
3794,105.83,95.85,84.05,74.86,155.26
3795,106.11,95.81,84.4,75.79,157.31
3796,106.31,95.24,84.69,76.88,160.61
3797,106.54,95.19,85.03,79.74,162.41
3798,106.59,95.07,85.31,80.73,165.4
3799,107.96,95.05,85.42,80.85,168.43
3800,108.09,94.73,85.68,81.85,168.85
3801,100,100,80,60,120
3802,100.42,99.67,80.6,60.76,120.09
3803,101.05,99.59,82.05,61.87,121.53
3804,101.42,99.39,82.48,62.02,124.21
3805,101.58,98.98,82.81,62.98,124.96
3806,102.16,98.84,83.15,66.24,125.78
3807,102.21,98.75,83.17,66.72,136.03
3808,102.98,98.38,84.02,67.16,136.37
3809,103.19,98.31,84.32,67.29,137.51
3810,104.25,97.95,84.7,69.78,139.02
3811,104.32,97.84,85.18,69.82,140.64
3812,104.49,97.07,86.17,70.08,144.96
3813,104.52,97.01,86.36,71.17,146.94
3814,104.98,96.75,87.66,72.65,149.49
3815,105.13,96.7,87.96,74.1,151.44
3816,105.21,95.39,88.17,74.92,153.53
3817,105.62,95.34,88.85,76.06,156.83
3818,106.33,95.28,89.19,78.75,157.68
3819,106.37,95.2,91.16,78.78,160.41
3820,106.45,95.16,91.63,81.28,161.46
3821,107.48,95.02,92.58,81.56,166.18
3822,107.56,94.54,94.02,81.94,168.58
3823,100,100,80,60,120
3824,100.54,99.48,80.9,60.15,120.48
3825,100.98,99.26,81.67,60.42,123.28
3826,101.21,99.16,81.69,60.75,127.01
3827,102.17,98.95,82.29,61.35,127.4
3828,102.26,98.83,82.59,63.38,127.66
3829,102.39,98.81,82.9,64.62,128.08
3830,102.44,98.68,83.33,65.48,129.24
3831,102.45,98.58,83.47,65.85,129.4
3832,102.62,98.21,83.68,67.88,132.43
3833,102.74,97.91,84.51,70.72,138.61
3834,103.22,97.7,84.81,72.22,139.47
3835,103.32,97.5,84.88,72.39,140.74
3836,103.44,97.44,85.97,72.45,142.34
