Period,Failures,Pressure,Speed,Temperature,Sound,Vibration
2461,0,102.69,98.12,82.37,72.02,122.95
2462,0,102.89,97.44,82.69,72.72,123.22
2463,0,102.98,97.32,83.27,73.09,133.43
2464,0,103.28,96.92,83.66,74.62,133.81
2465,0,104.51,96.78,83.77,75.33,139.23
2466,0,104.53,96.55,84.25,75.5,140.24
2467,0,104.67,96.53,85.3,75.61,144.58
2468,0,104.7,96.25,85.36,76.55,145.41
2469,0,104.77,96.13,85.55,80.18,145.81
2470,0,104.85,96.03,85.7,80.3,148.12
2471,0,104.93,96.02,86.05,80.85,151.25
2472,0,105.28,95.97,87.03,81.44,151.88
2473,0,105.69,95.64,88.97,82.11,153.43
2474,0,105.73,95.41,89.9,82.58,157.79
2475,0,105.8,95.04,90.17,83.02,168.48
2476,1,106.85,94.63,90.57,83.06,171.16
2477,1,100,100,80,60,120
2478,0,100,100,80,60,120
2479,0,100.22,99.92,80.18,60.31,124.18
2480,0,100.51,99.92,80.55,62.87,125.87
2481,0,100.75,99.44,80.61,62.95,128.9
2482,0,100.94,99.39,82.54,63.32,132.35
2483,0,101.23,99.36,82.76,63.83,139.07
2484,0,101.51,99.17,83.9,65.93,142.52
2485,0,101.61,98.76,85.87,68.71,143.38
2486,0,101.68,98.58,86.52,70.19,145.68
2487,0,101.89,98.31,86.58,72.87,151.48
2488,0,102.05,97.23,87.11,73.91,155.16
2489,0,102.42,96.64,87.39,76.15,157.57
2490,0,102.74,96.54,87.8,76.92,159.25
2491,0,103.59,96.02,87.81,78.31,160
2492,0,103.62,95.85,88.17,79.47,162.58
2493,0,104.02,95.77,88.45,80.55,166.39
2494,0,104.42,95.52,89.75,82.03,166.52
2495,1,104.6,94.47,90.47,83.22,173.57
2496,0,100,100,80,60,120
2497,0,100.59,99.82,81.75,60.55,122.36
2498,0,100.82,99.53,81.79,65.23,125.74
2499,0,101.08,99.38,82.89,67.76,125.96
2500,0,101.54,99.27,83.13,67.8,131.73
2501,0,101.6,99.16,83.23,68.18,143.59
2502,0,102.89,99.06,83.98,68.84,144.42
2503,0,102.99,98.93,85.57,69.49,146.75
2504,0,103.01,98.91,87.34,69.61,147.69
2505,0,103.41,98.22,87.7,71.12,149.37
2506,0,104.1,98.16,89.77,72.04,150.6
2507,0,104.11,98.05,90.13,72.64,152.91
2508,0,104.38,97.96,90.94,74.29,156.96
2509,0,104.64,97.94,91.19,74.43,157.71
2510,0,104.97,97.86,91.54,75.15,158.46
2511,0,104.97,97.84,92.23,75.45,164.68
2512,0,105.15,97.73,92.56,76.68,165.32
2513,0,105.35,97.47,93.51,78.88,165.88
2514,0,106.62,97.14,94.26,79.41,168.17
2515,0,108.3,96.74,94.75,79.74,170.88
2516,0,109.53,96.68,95.29,81,172.09
2517,0,109.85,96.21,95.88,81.43,177.48
2518,1,110.15,96.05,96.74,83.26,179.99
2519,0,100,100,80,60,120
2520,0,100.45,99.92,80.33,60.52,120.07
2521,0,101.16,99.12,81.08,61.16,121.09
2522,0,101.6,98.76,81.27,61.74,122.94
2523,0,101.64,98.72,82.34,62.28,127.01
2524,0,101.65,98.64,82.59,63.18,130.19
2525,0,102.26,98.53,82.64,64.31,130.19
2526,0,102.73,98.2,82.67,64.39,133.11
2527,0,103.13,97.69,82.74,65.39,135.49
2528,0,103.28,97.55,83.49,66.5,144.85
2529,0,103.86,97.18,84.66,67.99,145.43
2530,0,103.92,97.12,84.74,68.59,146.01
2531,0,104.34,96.6,84.97,70.93,148.35
2532,0,104.66,96.52,85.21,70.98,149.23
2533,0,104.76,96.46,85.25,71.86,150.65
2534,0,105.54,95.72,85.42,72.04,152.48
2535,0,105.7,95.67,87.79,72.44,153.06
2536,0,105.91,95.63,88.37,75.4,155.44
2537,0,106.91,95.11,89.38,75.82,156.21
2538,0,107.89,95.06,90.35,79.11,162.49
2539,1,108.04,94.59,90.52,80.79,167.64
2540,0,100,100,80,60,120
2541,0,100.62,99.92,80.11,61.36,122.61
2542,0,100.72,99.44,80.44,62.06,123.85
2543,0,100.92,98.82,81.6,62.61,127.86
2544,0,101.99,98.69,82.01,68.44,129.23
2545,0,103.74,98.66,82.04,69.19,131.36
2546,0,104.55,97.84,82.26,69.82,131.63
2547,0,104.74,97.59,82.52,70.56,134.24
2548,0,104.86,97.35,82.74,73.07,139.72
2549,0,104.88,97.32,83.08,73.71,141.11
2550,0,105,97.27,83.57,74.43,141.53
2551,0,105.01,97.15,83.68,75.41,141.79
2552,0,105.79,97.11,85.15,75.55,144.58
2553,0,105.95,97.07,85.38,75.58,147.91
2554,0,106.05,97.05,85.5,75.63,149.95
2555,0,107.15,97.01,86.06,77.23,150.87
2556,0,107.4,96.46,86.33,80.16,155.27
2557,0,107.45,96.41,86.89,80.59,156.02
2558,0,107.46,96.4,88.33,81.02,156.29
2559,0,108.08,95.28,89.23,81.51,156.32
2560,0,108.83,95.18,90.11,82.65,156.46
2561,1,109.31,94.92,90.41,82.7,160.55
2562,0,100,100,80,60,120
2563,0,100.14,99.88,80.27,60.97,124.96
2564,0,100.39,99.34,80.72,61.9,128.35
2565,0,100.52,99.16,80.91,62.22,131.37
2566,1,100.68,99.03,80.99,63.07,132.85
2567,0,100,100,80,60,120
2568,0,100.26,100,80.33,60.21,123.44
2569,0,100.63,99.34,80.84,60.51,125.75
2570,0,101.97,98.72,81.87,61.71,126.93
2571,0,102.35,98.21,82.03,62.57,127.37
2572,0,102.52,97.84,82.4,62.68,131.94
2573,0,102.82,97.82,82.75,62.82,133.51
2574,0,102.88,97.64,82.89,63.01,136.49
2575,0,103.35,97.34,82.9,63.12,137.21
2576,0,103.37,97.27,82.93,65.3,138.28
2577,0,103.62,97.18,83.03,65.52,138.99
2578,0,103.94,97.17,83.07,65.89,139.87
2579,0,104.37,97.09,83.24,67.13,141.9
2580,0,104.94,97.02,84.03,68.19,143.82
2581,0,104.95,96.89,84.7,69.55,145.99
2582,0,105.17,96.65,84.8,70.09,148.43
2583,0,105.2,96.48,85.71,71.98,151.09
2584,0,105.56,96.13,85.99,74.53,151.86
2585,0,105.76,95.84,86.02,75.97,153.99
2586,0,105.89,95.55,86.3,76.4,156.8
2587,1,106.22,94.93,86.35,79.08,162.74
2588,0,100,100,80,60,120
2589,0,100.03,99.54,80.23,60.22,120.28
2590,0,100.99,98.88,80.51,62.06,122.72
2591,0,101.62,98.51,80.95,62.44,123.49
2592,0,101.78,98.29,81.14,63.18,124.91
2593,0,102.1,98.16,81.54,64.44,132.4
2594,0,102.12,98.04,81.6,65.21,134.71
2595,0,102.26,98.01,81.71,66.41,135.2
2596,0,102.41,98.01,82.48,68.16,137.97
2597,0,102.43,97.87,82.61,68.36,143.97
2598,0,102.45,97.53,83.19,71.75,144.19
2599,0,102.95,97.44,83.48,73.18,146.34
2600,0,103.08,97.38,83.5,74.34,150.86
2601,0,103.63,97.12,84.22,75.14,157.33
2602,0,103.74,97.05,85.55,76.2,157.89
2603,0,103.87,97.05,86.56,76.73,160.41
2604,0,104.07,96.67,86.59,78.32,161.08
2605,0,104.19,96.61,86.59,78.73,166.54
2606,0,104.27,96.33,87.46,79.13,168.39
2607,0,104.54,96.17,87.89,79.97,169.57
2608,0,104.68,96.08,87.95,80.89,170.77
2609,0,105.08,95.99,88.16,81.27,175.14
2610,0,106.3,95.11,88.95,85.81,177.42
2611,1,106.46,94.95,89.01,86.32,177.97
2612,0,100,100,80,60,120
2613,0,100.33,99.67,80.28,61.62,120.07
2614,0,100.61,99.51,80.37,61.84,120.64
2615,0,100.63,99.11,81.87,62.03,121.66
2616,0,100.86,98.94,84.14,62.64,123.5
2617,0,101.59,98.67,84.23,63.44,127.39
2618,0,101.79,98.62,84.6,63.84,129.46
2619,0,101.8,98.5,85.21,64.94,129.69
2620,0,102.03,98.08,86.55,67.58,129.83
2621,0,102.24,97.93,86.8,69.41,130.37
2622,0,103.4,97.74,87.23,70.89,133.95
2623,0,103.4,97.64,87.84,75,136.09
2624,0,104.88,97.58,88.14,76.6,140.02
2625,0,105.12,97.15,89.33,76.71,140.48
2626,0,105.7,96.94,89.86,77.12,140.52
2627,0,105.9,96.74,91.31,77.84,140.91
2628,0,106.25,96.71,92.65,77.92,141.86
2629,0,106.37,96.38,94.57,80.04,142.28
2630,0,106.87,96.33,94.95,83.87,143
2631,0,107.05,96.29,96.46,84.14,143.26
2632,0,107.45,95.88,96.87,86.46,143.38
2633,0,107.53,95.83,98.13,87.33,144.26
2634,0,107.77,95.51,98.4,87.85,147.01
2635,0,109.21,95.11,98.91,88.39,148.08
2636,1,109.83,94.82,99.71,88.46,151.85
2637,0,100,100,80,60,120
2638,0,100.17,99.94,80.12,61.25,121.33
2639,0,100.65,99.93,81.33,62.81,121.99
2640,0,100.87,99.88,81.51,65.19,125.8
2641,0,101.12,99.58,81.53,68.85,126.86
2642,0,101.81,98.8,81.65,69.57,132.95
2643,0,101.89,98.61,82.32,70.85,136.44
2644,0,102.79,98.4,82.37,71.84,138.66
2645,0,103.03,98.35,82.47,73.31,140.89
2646,0,103.77,97.98,84.59,73.49,144.42
2647,0,104.95,97.87,84.77,74.28,149.29
2648,0,105.79,97.85,85.16,74.49,149.32
2649,0,106.15,97.36,85.91,77.13,149.43
2650,0,106.21,97.21,86.32,77.33,151.19
2651,0,106.28,97.07,86.86,79.16,152.37
2652,0,106.42,97.06,87.07,84.89,154.38
2653,0,106.51,96.88,87.11,87.35,155.23
2654,0,107.35,96.72,87.44,88.12,157.3
2655,0,107.51,96.4,87.81,88.75,157.91
2656,0,107.54,96.21,88.15,90.16,163.16
2657,0,108.59,95.84,88.17,90.88,163.59
2658,0,108.88,95.8,88.89,91.75,166.88
2659,0,109.02,95.44,89.1,92.76,167.06
2660,0,109.07,95.39,89.63,93.47,172.44
2661,0,110,95.37,89.66,94.06,172.6
2662,1,110.48,95.32,89.72,95.26,172.65
2663,0,100,100,80,60,120
2664,0,100.05,99.62,80.56,60.91,125.4
2665,0,100.33,99.54,81.23,61.62,128.75
2666,0,100.74,98.79,81.29,62.6,131.87
2667,0,100.79,98.68,81.37,64.14,132.14
2668,0,101.23,98.65,81.56,64.36,135.53
2669,0,101.47,98.5,81.86,65.74,135.92
2670,0,101.83,96.95,82.4,68.91,138.58
2671,0,102.21,96.64,83.06,71.51,139.14
2672,0,102.57,96.19,83.69,71.61,139.83
2673,0,102.66,96.08,83.76,72,140.33
2674,1,102.66,94.95,84.09,73.78,142.27
2675,0,100,100,80,60,120
2676,1,100.17,98.66,80.44,60.82,128.14
2677,0,100,100,80,60,120
2678,0,100.18,99.46,80.3,60.07,121.61
2679,0,100.65,99.45,81.11,61.01,121.7
2680,0,100.76,99.39,81.33,61.46,122.1
2681,0,101.99,99.22,81.51,61.85,125.23
2682,0,102.43,99.12,81.61,63.4,129.93
2683,0,102.77,98.86,83.18,65.53,130.22
2684,0,103,98.26,83.39,66.58,131.23
2685,0,104.53,98.12,83.46,67.15,134.12
2686,0,105.14,97.46,83.54,68.72,134.65
2687,0,105.42,97.17,83.92,70,135.43
2688,0,106.12,97.11,84.94,70.75,136.61
2689,0,106.51,96.91,85.27,70.99,138.48
2690,0,106.92,96.75,86.62,72.5,140
2691,0,107.09,95.52,87.34,72.72,141.49
2692,0,108.25,95.49,87.42,73.76,143.46
2693,1,108.67,94.59,88.05,76.6,144.64
2694,0,100,100,80,60,120
2695,0,100.01,99.87,80.31,61.08,127.81
2696,0,100.08,99.67,80.39,61.61,128.86
2697,0,100.3,99.64,80.47,62.25,130.32
2698,0,100.69,99.45,80.56,64.5,131.43
2699,0,100.79,99.16,80.66,64.72,131.63
2700,0,100.95,98.62,81.02,65.12,136.83
2701,0,100.96,98.48,81.44,67.1,140.93
2702,0,101.04,98.41,81.73,68.47,148.14
2703,0,101.14,98.33,82.37,68.9,149.25
2704,0,101.91,98.1,83.33,70.76,150.77
2705,0,102.06,97.92,83.68,71.52,154.64
2706,0,102.17,97.66,84,73.22,161.3
2707,0,102.28,97.34,85.18,73.75,162.09
2708,0,102.51,97.32,85.43,76.21,164.59
2709,0,102.62,96.87,86.2,77.09,165.13
2710,0,103.19,96.78,86.83,77.45,165.44
2711,0,103.25,95.46,86.93,81.08,181.73
2712,0,103.76,95.24,87.28,81.35,181.99
2713,0,104.13,95.15,87.93,84.55,182.1
2714,1,104.58,94.35,88.73,85.74,183.6
2715,0,100,100,80,60,120
2716,0,100.38,99.6,80.31,60.13,125.45
2717,0,100.7,99.28,81.33,62.09,128.23
2718,0,102.29,99.16,82.12,62.49,129.94
2719,0,102.68,99.16,82.19,62.63,132.32
2720,0,103.37,99.09,82.42,64.69,134.21
2721,0,103.57,99.07,82.54,64.84,134.3
2722,0,103.62,98.25,83.61,66.18,135.89
2723,0,104.86,97.8,83.68,68.45,136.35
2724,0,104.93,97.57,83.73,69.96,136.67
2725,0,105.55,97.57,83.8,70.9,137.26
2726,0,105.68,97.48,84.02,72.5,141.75
2727,0,106.38,96.85,84.23,72.99,149.7
2728,0,106.64,96.6,84.28,73.63,154.72
2729,0,106.73,96.45,84.7,75.25,156.07
2730,0,106.86,96.38,84.79,76.39,161.69
2731,0,106.88,96.29,85.29,76.58,163.37
2732,0,109.2,96.24,85.37,77.96,164.75
2733,0,109.3,96.09,86.98,78.41,167.41
2734,0,109.72,95.64,87.28,79.6,170.67
2735,1,110.06,95.58,87.48,79.85,177.43
2736,0,100,100,80,60,120
2737,0,100.09,99.92,80,63.87,121.35
2738,0,100.59,99.2,80.2,66.93,122.23
2739,0,100.87,99.17,80.57,67.64,127.98
2740,0,101.4,98.82,80.71,68.79,128.47
2741,0,103.71,98.65,81.24,71.13,137.19
2742,0,103.91,98.35,81.25,71.89,141.65
2743,0,104.73,98.32,81.27,77.02,142.34
2744,0,104.77,98.13,81.27,77.85,144.31
2745,0,105.56,97.86,82.12,77.85,145.13
2746,0,105.71,97.85,82.4,78.04,145.45
2747,0,106.3,97.28,82.96,78.47,145.63
2748,0,106.71,97.23,82.98,79.35,147.84
2749,0,106.88,96.58,84.22,80.32,148.55
2750,0,106.97,96.47,84.69,81.1,148.69
2751,0,107.4,96.21,85.17,82.49,149.81
2752,0,107.51,96.06,85.52,83.1,149.87
2753,0,107.52,95.79,85.71,83.76,164.8
2754,0,107.83,95.64,85.81,83.77,169.36
2755,0,109.59,95.48,86.02,84.51,169.52
2756,0,109.73,95.21,86.26,84.91,174.07
2757,0,109.8,95.05,87.25,85.34,176.88
2758,1,110,94.72,87.38,85.64,177.2
2759,0,100,100,80,60,120
2760,0,100.51,99.71,80.23,60.98,122.4
2761,0,101.71,99,82.71,63.21,124.08
2762,0,101.82,98.13,83.02,63.89,128.59
2763,0,101.87,97.79,83.12,64.19,132.69
2764,0,101.88,97.57,84.92,64.95,134.42
2765,0,102.29,97.42,86.29,67.48,135.96
2766,0,102.4,97.2,86.35,68.1,140.68
2767,0,102.5,96.79,86.94,69.4,141.93
2768,0,102.92,96.66,87.57,70.16,143.74
2769,0,103.3,96.03,88.59,71.13,144.14
2770,0,104.38,95.56,89.25,75.81,147.92
2771,0,104.68,95.02,89.82,76.39,150.86
2772,1,104.69,94.45,90.48,76.94,153.2
2773,0,100,100,80,60,120
2774,0,100.47,99.93,80.57,61.25,121.11
2775,0,101.55,99.68,80.75,63.74,122.18
2776,0,102.07,99.28,81.69,68.54,128.98
2777,0,102.28,98.91,82.69,70.3,132.24
2778,0,102.6,98.82,83.15,71.51,133.38
2779,0,102.98,98.81,83.3,71.91,135.44
2780,0,103.03,98.46,83.53,73.09,141.77
2781,0,103.26,98.41,83.87,74.01,143.47
2782,0,104.01,98.34,84.2,74.13,147.92
2783,0,104.09,97.99,85.74,75.88,149.24
2784,0,104.56,97.98,85.94,77.43,150.15
2785,0,104.68,97.95,86.17,78.21,158.97
2786,0,105.01,97.56,87.18,78.89,161.2
2787,0,105.22,97.47,87.2,79.4,174.34
2788,0,105.55,97.26,87.36,80.73,175.82
2789,0,105.64,97.04,87.56,80.89,177.27
2790,0,105.77,96.94,87.6,81.79,179.27
2791,0,106.88,96.38,87.7,83.29,179.74
2792,0,106.9,95.97,87.78,84.22,182.78
2793,0,107.01,95.62,88.59,85.77,183.54
2794,0,107.03,95.6,89.16,86.06,188.29
2795,0,107.08,95.42,89.23,86.06,191.49
2796,0,107.91,95.05,89.94,86.88,193.81
2797,1,107.93,94.98,90.2,88.46,194.32
2798,0,100,100,80,60,120
2799,0,100.03,99.84,80.67,60.82,120.83
2800,0,100.25,99.49,80.89,60.9,125.68
2801,0,100.25,98.61,81.04,61.16,126.64
2802,0,100.69,98.31,81.97,63.17,128.71
2803,0,100.8,98.13,82.32,63.59,129.86
2804,0,100.86,97.46,82.55,64.01,131.32
2805,0,102,96.97,82.59,64.61,134.48
2806,0,102.18,96.49,82.8,67.3,137.82
2807,0,102.84,96.1,83.28,69.03,138.94
2808,0,103.03,95.69,83.79,70.75,144.7
2809,0,103.81,95.34,84.61,71.07,144.88
2810,0,104.31,95.23,84.91,72.46,150.03
2811,0,104.45,95.09,85.17,72.77,151.65
2812,1,104.78,94.71,85.27,74.61,153.06
2813,0,100,100,80,60,120
2814,0,100.19,99.94,80.74,61.95,120.14
2815,0,100.44,99.59,81.05,63.44,125.62
2816,0,100.95,98.62,81.28,64.5,127.69
2817,0,101.33,98.4,81.67,64.97,128.06
2818,0,101.36,97.98,81.69,67.25,128.64
2819,0,101.4,97.9,82.65,68.67,129.56
2820,0,101.54,97.81,82.97,68.95,132.38
2821,0,101.55,97.64,83.39,70.25,134.67
2822,0,101.71,97.47,83.67,70.46,135
2823,0,102.17,96.55,83.78,71.9,135.49
2824,0,102.45,96.43,84.19,72.04,135.74
2825,0,102.67,96.3,84.72,74.32,138.48
2826,0,102.8,96.14,84.73,74.72,139.72
2827,0,103.08,95.9,85.05,76.2,141.08
2828,0,103.53,95.33,85.66,77.14,146.25
2829,0,103.59,95.33,86.89,77.7,146.25
2830,0,104.14,95.18,87.96,78.31,151.31
2831,0,104.52,95.16,88.11,78.76,151.85
2832,1,105.1,94.75,88.21,81.26,154.25
2833,0,100,100,80,60,120
2834,0,100.07,99.92,80.08,60.92,122.91
2835,0,100.26,99.88,80.79,61.26,127.68
2836,0,101.44,99.31,81,62.98,128.67
2837,0,101.54,98.36,81.02,64.21,130.91
2838,0,102.41,98.26,81.79,64.37,135.22
2839,0,103.51,98.16,82.67,64.88,139.33
2840,0,103.59,97.99,82.72,65.49,142.55
2841,0,104.73,97.88,83.24,69.13,144.86
2842,0,105.43,97.68,83.58,69.61,144.97
2843,0,105.62,97.63,84.83,73.57,145.88
2844,0,105.86,97.37,84.9,73.63,147.11
2845,0,106.37,97.36,85.47,75.02,149.09
2846,0,107.1,96.96,85.75,75.12,155.88
2847,0,107.14,96.84,87.2,77.54,158.18
2848,0,107.64,96.58,87.38,79.7,163.24
2849,0,108.15,96.44,87.39,82.22,163.82
2850,0,108.32,96.21,88.2,89.92,165.02
2851,0,108.49,96.04,88.82,90.31,171.75
2852,0,108.77,95.86,89.33,90.39,172.41
2853,0,108.79,95.81,89.81,91.67,173.09
2854,0,108.89,95.64,91.92,92.08,177.08
2855,0,109.14,95.57,92,92.85,177.33
2856,0,109.15,95.56,92.08,96.35,177.41
2857,0,109.35,95.24,92.14,96.84,180.97
2858,0,109.64,95.2,92.22,96.85,181.19
2859,1,109.71,94.97,92.94,97.79,183.35
2860,0,100,100,80,60,120
2861,0,100.05,99.33,81.07,61.95,124.54
2862,0,100.11,99.24,81.11,62.13,130.07
2863,0,100.2,99.23,81.27,64.51,131.38
2864,0,100.45,98.71,81.61,67.46,133.95
2865,0,100.8,98.57,82.81,68,135.72
2866,0,100.95,98.29,82.94,68.84,136.64
2867,0,101.06,98.22,83.43,69.08,139.34
2868,0,101.59,98.03,84.04,71.74,140.58
2869,0,101.96,97.91,84.1,73.01,142.73
2870,0,102.11,97.64,85.5,74.24,144.45
2871,0,102.18,97.02,85.84,76.85,145.33
2872,0,102.48,96.72,86.45,78.58,146.16
2873,0,102.91,96.33,87.59,78.78,146.22
2874,0,103.14,96.11,87.81,80.13,146.24
2875,0,103.38,95.85,88.83,80.24,148.19
2876,0,104.99,95.76,88.95,81.57,152.74
2877,0,105.07,95.56,89.78,82.67,155.15
2878,1,105.74,95.05,89.79,83.76,158.9
2879,0,100,100,80,60,120
2880,0,100.57,99.64,80.07,60.42,120.64
2881,0,101.17,98.88,81.01,60.79,121.96
2882,0,101.4,98.64,81.98,63.45,122.34
2883,0,101.65,98.55,82.86,63.72,122.59
2884,0,102.36,98.5,83.05,64.38,128.13
2885,0,102.41,98.42,83.18,65.19,129.07
2886,0,102.5,98.29,83.2,65.87,137.88
2887,0,102.61,97.74,83.62,67.57,138.64
2888,0,102.65,97.54,83.93,67.79,140.42
2889,0,102.81,97.08,84.01,68.01,140.65
2890,0,102.92,96.99,85.23,68.67,142.84
2891,0,102.96,96.95,85.98,69.35,142.85
2892,0,103.21,96.06,86.18,69.52,142.91
2893,0,104.44,96,86.46,70.23,149.47
2894,0,104.99,95.89,86.77,71.29,153.89
2895,0,105.33,95.74,86.94,71.35,158.99
2896,0,105.57,95.64,87.1,73.11,159.34
2897,0,105.79,95.6,87.69,74.59,160.64
2898,0,105.81,95.28,87.92,74.99,160.68
2899,0,106.72,95.04,89.48,76.04,162.13
2900,1,107.03,94.97,89.91,76.95,162.31
2901,0,100,100,80,60,120
2902,0,100.34,99.93,80.68,60.05,124.32
2903,0,100.53,99.85,80.82,61.98,128.15
2904,0,100.89,99.75,81.14,62.04,133.37
2905,0,100.95,99.45,83.25,62.12,137.66
2906,0,101.56,99.43,83.68,62.21,147.85
2907,0,101.64,98.78,84.21,63.38,149.01
2908,0,101.87,98.72,84.59,69.35,149.96
2909,0,102.21,98.71,84.73,72.58,153.2
2910,0,102.25,98.5,84.85,73.42,156.18
2911,0,102.62,98.18,85.98,74.32,160.16
2912,0,102.73,98.18,86.01,78.05,162.18
2913,0,103.17,98.15,86.58,78.87,162.35
2914,0,103.44,97.81,88.14,79.87,167.49
2915,0,103.88,97.81,88.44,81.37,167.51
2916,0,104.35,97.67,89.05,83.34,180.15
2917,0,104.79,97.26,89.24,85.25,183.03
2918,0,105.17,97.15,90.41,85.45,183.07
2919,0,105.21,95.74,90.55,85.84,183.41
2920,0,105.61,95.56,91.12,88.82,184.55
2921,0,105.85,95.28,92.15,90.4,192.46
2922,0,106.28,95.03,92.82,92.03,193.19
2923,1,106.71,94.94,93.55,94.34,193.64
2924,0,100,100,80,60,120
2925,0,100.11,99.85,80.09,64.25,120.15
2926,0,100.55,99.68,82.52,67,120.61
2927,0,100.61,99.61,82.61,70.33,121.03
2928,0,100.85,99.52,82.85,71.29,121.05
2929,0,101.01,99.29,83.16,71.61,126.22
2930,0,101.5,99.26,83.16,72.52,130.15
2931,0,101.62,98.82,83.3,74.49,132.26
2932,0,101.92,98.76,83.37,76.03,133.3
2933,0,102.84,98.74,83.82,77.14,141.25
2934,0,103.61,98.61,83.92,77.69,141.27
2935,0,103.89,98.44,84.74,81.18,141.75
2936,0,103.94,98.43,85.41,81.73,145.41
2937,0,104.16,98.23,86.59,81.92,145.47
2938,0,104.34,97.93,87.47,81.95,146.59
2939,0,104.65,97.46,87.9,82.03,146.68
2940,0,104.77,97.41,89.01,82.52,151.81
2941,0,104.92,97.12,89.74,83.36,155.63
2942,0,105.54,96.87,90.06,83.7,157.85
2943,0,105.65,96.33,90.29,84.34,163.9
2944,0,105.78,96.05,90.37,85.05,172.15
2945,0,105.79,96.01,90.76,86.94,173.55
2946,0,106.2,95.68,91.59,87.13,173.62
2947,0,106.56,95.3,91.78,88.31,173.68
2948,0,107.26,95.13,91.86,89.65,174.21
2949,1,107.59,94.79,91.89,91.18,179.42
2950,0,100,100,80,60,120
2951,0,100.09,99.9,80.02,62.05,120.8
2952,0,100.92,99.87,80.25,65.84,123.65
2953,0,101.17,99.86,80.75,66.2,124.23
2954,0,101.23,99.57,82.1,66.88,125.46
2955,0,103.22,99.48,82.73,68.25,131.96
2956,0,103.3,99.14,83.84,68.61,132.57
2957,0,103.56,98.57,84.34,69.58,137.93
2958,0,103.75,98.49,85.9,72.23,138.55
2959,0,103.82,98.43,86.34,73.22,141.34
2960,0,103.86,98.42,86.48,74.48,141.37
2961,0,104.35,98.23,87.41,74.54,141.8
2962,0,104.6,98.19,88.42,79.58,144.18
2963,0,104.78,97.77,88.96,79.61,144.69
2964,0,105.63,97.64,90.53,80.36,146.67
2965,0,106.41,97.46,90.81,82.65,147.66
2966,0,106.53,97.19,90.82,83.94,147.96
2967,0,106.92,97,91.4,84.27,150.59
2968,0,107.11,96.95,91.54,86.08,151.3
2969,0,107.29,96.8,92.53,86.94,151.92
2970,0,107.72,96.22,93.31,90.38,154.03
2971,0,108,96.18,93.48,90.89,154.79
2972,0,109.74,96.12,94.6,90.89,154.98
2973,1,110.71,95.91,96.09,91.67,157.71
2974,1,100,100,80,60,120
2975,0,100,100,80,60,120
2976,0,101.74,99.78,80.4,63.15,124.1
2977,0,101.82,99.64,80.56,64.83,127.39
2978,0,102.37,99.27,82.1,65.14,129.84
2979,0,102.62,99.22,82.39,65.96,130.47
2980,0,102.73,98.77,83.62,66.44,131.14
2981,0,103.07,98.72,83.7,70.35,132.63
2982,0,103.51,98.2,83.74,72.27,135.71
2983,0,103.95,98.14,83.75,72.81,142.63
2984,0,104.09,98.1,83.92,74.09,144.13
2985,0,104.12,97.86,84.03,74.21,144.62
2986,0,104.55,97.76,84.4,75.1,144.64
2987,0,105.06,97.27,85.66,75.53,148.64
2988,0,105.2,97.09,86.41,75.64,150.53
2989,0,105.24,96.69,87.08,78.7,155.57
2990,0,105.84,96.62,87.37,82.89,161.91
2991,0,105.94,96.41,87.59,83.4,162.97
2992,0,105.99,95.99,88.23,83.83,167.61
2993,0,106.76,95.91,88.68,84.42,168.51
2994,1,106.76,94.62,89.03,85.74,169.25
2995,0,100,100,80,60,120
2996,0,100.72,99.96,80.53,60.15,120.07
2997,0,101.31,99.82,81.51,60.77,121.97
2998,0,101.4,99.72,81.75,61.64,126.48
2999,0,101.41,99.43,82.36,62.81,126.53
3000,0,101.79,99.15,82.39,67.1,127.14
3001,0,101.79,98.98,82.95,68.1,129.4
3002,0,101.99,98.72,83.75,68.45,137.58
3003,0,102.33,98.69,84.31,68.86,141.6
3004,0,102.35,98.57,85.27,69.19,142.59
3005,0,102.57,98.5,85.52,69.74,155.6
3006,0,103.36,98.37,85.68,71.15,156.85
3007,0,103.38,98.26,85.9,72.05,157.83
3008,0,103.42,98.25,87.63,73.02,158.3
3009,1,103.99,98.09,88.35,73.3,158.53
3010,0,100,100,80,60,120
3011,0,100.62,99.98,80.52,65.39,120.1
3012,0,100.63,99.76,81.73,65.93,120.66
3013,0,100.87,98.42,81.85,66.51,122.12
3014,0,101.66,97.82,82.54,67.66,123.95
3015,0,101.97,97.22,82.96,68.59,126.41
3016,0,102,96.8,84.27,68.62,132.7
3017,0,102.12,96.79,84.42,71.27,136.32
3018,0,102.19,96.72,84.52,71.45,139.37
3019,0,103.89,96.65,84.78,72.57,140.47
3020,0,105.07,96.47,85.89,73.34,141.69
3021,0,105.16,96.34,87.53,73.81,143.04
3022,0,105.81,95.68,88.34,76.82,145.27
3023,0,106.19,95.65,89.28,78.21,149.78
3024,0,106.24,95.18,89.61,78.83,152.59
3025,1,106.35,94.92,90.56,79.75,157.38
3026,0,100,100,80,60,120
3027,0,100.06,99.99,80.34,60.74,120.57
3028,0,100.31,99.82,81.31,61.77,121.47
3029,0,101.25,99.16,81.35,66.42,121.51
3030,0,101.34,99.06,81.7,72.97,123.04
3031,0,101.67,99.06,82.36,73.33,124.03
3032,0,102.32,98.57,82.48,74.48,128.78
3033,0,102.71,98.52,82.65,75.45,129.91
