Period,Failures,Pressure,Speed,Temperature,Sound,Vibration
2937,0,101.69,95.61,80.81,66.77,122.76
2938,0,102.01,95.53,80.81,68.29,126.36
2939,0,102.08,95.34,81.02,69.94,126.4
2940,0,102.09,94.59,81.21,69.95,127.73
2941,0,102.1,93.84,81.42,70.07,127.76
2942,0,102.12,92,81.57,70.56,128.07
2943,0,102.17,91.87,81.93,71.34,128.93
2944,0,102.29,91.87,82.04,71.87,129.13
2945,0,102.63,91.53,82.27,71.92,132.16
2946,0,102.65,90.56,82.34,71.95,139.43
2947,1,102.83,86.9,82.62,73.18,139.71
2948,0,100,100,80,60,120
2949,0,100.87,99.16,80.13,60.99,122.08
2950,0,101.4,94.24,80.59,62.77,122.58
2951,0,101.63,93.62,80.63,63.33,122.91
2952,0,101.95,93.54,80.7,64.52,123.96
2953,0,102.15,93.14,80.94,65.75,124.21
2954,0,102.28,92.58,81.18,66.89,125.95
2955,0,102.4,92.46,81.22,68.26,126.3
2956,0,102.59,91.45,81.42,68.89,127.12
2957,0,102.6,90.85,81.48,69.23,129.75
2958,0,102.75,90.67,81.84,70.45,131.26
2959,1,103.37,88.5,81.89,70.67,133.48
2960,0,100,100,80,60,120
2961,0,100.01,99.13,80.08,62.6,120.34
2962,0,100.02,95.48,80.74,68.84,121.16
2963,0,100.66,95.25,80.83,71.2,122.28
2964,0,100.88,94.05,80.95,74.65,124.92
2965,0,101.01,92.93,81.1,77.94,125.52
2966,0,101.34,92.57,81.17,79.06,126.72
2967,0,101.98,90.99,81.18,79.66,129.01
2968,1,102.1,87.92,81.32,80.6,137.32
2969,0,100,100,80,60,120
2970,0,100.97,99.67,80.45,60.72,120.37
2971,0,101.85,99.26,81.19,61.26,120.56
2972,0,102.36,97.77,81.42,64.36,120.93
2973,0,102.84,97.69,81.54,65.06,121.71
2974,0,103.03,97.64,81.6,66.89,122.75
2975,0,103.28,96.45,81.88,67.18,122.89
2976,0,104.97,95.37,82.23,67.95,124.22
2977,0,105,94.34,82.27,71.79,124.75
2978,0,105.14,93.81,82.32,72.21,125.25
2979,0,105.15,92.91,82.41,73.81,126.09
2980,0,105.41,92.25,82.96,77.31,127.01
2981,0,105.79,91.9,82.98,77.32,128
2982,0,105.99,91.85,83.01,77.62,128.31
2983,0,106.04,91.44,83.05,78.71,128.76
2984,0,106.07,90.53,83.11,80.72,129.29
2985,1,106.16,87.46,83.3,82.81,130.81
2986,0,100,100,80,60,120
2987,0,100.08,99.54,80.02,62.45,120.04
2988,0,100.27,99.24,80.03,65.01,120.16
2989,0,100.28,98.63,80.05,65.06,120.69
2990,0,100.54,98.51,80.52,72.41,121.42
2991,0,100.76,96.8,80.56,72.56,123.61
2992,0,101.29,95.98,80.84,72.82,126.81
2993,0,101.55,95.75,80.95,74.87,128.71
2994,0,101.72,94.56,81.16,76.56,128.93
2995,0,101.81,93.1,81.35,76.79,131.33
2996,0,101.99,92.6,81.44,77.93,133.53
2997,0,102.49,92.31,81.86,80.04,133.63
2998,0,102.6,92.29,81.92,81,134.54
2999,0,102.77,91.69,82.07,83.21,135.19
3000,1,102.79,89.92,82.08,83.85,135.51
3001,0,100,100,80,60,120
3002,0,100.33,99.95,80.08,60.64,120.14
3003,0,100.87,99.88,80.28,60.77,120.34
3004,0,100.9,99.38,80.38,64.29,121.45
3005,0,101.27,99.2,80.57,69.4,121.9
3006,0,101.49,98.66,80.62,70.35,126.19
3007,0,101.69,98.34,80.67,70.87,127.49
3008,0,102.02,97.54,81.31,71.33,128.25
3009,0,102.33,96.98,81.39,72.32,132.44
3010,0,102.47,96.25,81.57,72.36,133.89
3011,0,102.81,95.89,81.57,73.22,134.67
3012,0,103.19,95.53,81.61,74.82,135.38
3013,0,103.28,95.45,81.67,75.24,136.3
3014,0,103.44,95.26,81.7,77.5,136.81
3015,0,104.44,93.43,81.81,78.42,139.41
3016,0,104.56,93.34,81.83,78.73,142
3017,0,104.68,92.61,81.9,79.41,142.38
3018,0,104.74,92.59,82.16,79.82,143.31
3019,0,104.81,92.54,82.23,80.24,144.84
3020,0,105.16,92.08,82.35,81.14,146.34
3021,0,105.58,91.44,82.5,82.23,146.35
3022,0,105.63,90.2,83.47,82.99,146.57
3023,0,105.71,90.05,83.61,83.02,147.1
3024,1,106.43,89.81,83.75,83.82,147.19
3025,0,100,100,80,60,120
3026,0,100.92,99.5,80.03,60.5,121.97
3027,0,101.27,99.28,80.04,60.69,123.11
3028,0,101.57,99.05,80.1,60.92,123.64
3029,0,101.82,98.3,80.1,61.16,125.21
3030,0,102.21,95.12,80.18,61.85,129.1
3031,0,102.31,92.81,80.56,63.04,130.23
3032,0,102.41,92.74,80.73,63.08,131.13
3033,0,102.86,92.68,80.74,64.33,131.22
3034,0,103.46,92.59,80.8,67.43,131.44
3035,0,104.87,92.24,80.84,68.34,132.9
3036,1,105.06,92.21,81.1,74.41,134.75
3037,0,100,100,80,60,120
3038,0,100.33,99.87,80.63,60,120.76
3039,0,100.62,98.11,80.68,61.06,120.85
3040,0,100.83,98.05,81.3,64.74,121.09
3041,0,100.91,96.36,81.4,65.1,126.3
3042,0,101.18,95.99,81.4,65.51,126.77
3043,0,101.51,95.46,81.58,70.36,129.66
3044,0,101.79,94.16,81.71,70.43,131.25
3045,0,102.1,90.8,81.74,70.52,132.84
3046,0,102.17,90.73,82.04,72.32,134.06
3047,0,102.32,90.42,82.08,74.82,135.14
3048,1,103.39,89.41,82.21,75.43,135.59
3049,0,100,100,80,60,120
3050,0,100.02,99.81,80.26,60.35,120.34
3051,0,100.27,98.77,80.47,60.66,121.62
3052,0,100.58,98.11,80.51,61.29,122.66
3053,0,101.03,97.92,80.75,63.42,126.22
3054,0,101.12,96.23,80.88,64.71,126.23
3055,0,101.2,95.63,80.89,65.32,126.39
3056,0,101.36,95.55,80.93,66.46,127.99
3057,0,101.74,93.91,81.07,69.19,129.58
3058,0,102.48,92.45,81.27,69.59,129.92
3059,0,102.59,92.39,81.35,72.49,131.17
3060,0,102.62,90.96,81.36,73.06,133.41
3061,0,102.71,90.53,81.41,75.23,134
3062,1,102.78,89.81,81.59,75.44,135.78
3063,0,100,100,80,60,120
3064,0,100.15,99.13,80.3,64.76,122.43
3065,0,100.5,99.12,80.3,65.19,123.22
3066,0,100.51,98.77,80.35,65.3,124.15
3067,0,101.55,98.75,80.4,67.27,124.64
3068,0,101.65,98.28,80.89,67.53,125.6
3069,0,102.17,97.76,81.22,68.61,126.29
3070,0,102.57,96.62,81.5,68.92,127
3071,0,103.13,95.56,81.54,70.79,127.28
3072,0,103.28,94.88,82.11,72.52,129.86
3073,0,103.32,93.92,82.19,73.66,130.68
3074,0,103.62,93.36,82.28,75.59,133.01
3075,0,103.94,91.89,82.31,76.06,134.43
3076,1,104.64,89.79,82.39,76.17,136.88
3077,0,100,100,80,60,120
3078,0,101.81,99.94,80.05,61.78,120.82
3079,0,102.03,99.41,80.49,64.77,120.9
3080,0,102.08,99.17,80.52,66.19,121.49
3081,0,102.46,99.17,81.04,67.85,122.15
3082,0,102.64,97.81,81.06,68.85,122.64
3083,0,102.64,96.2,81.76,70.54,125.27
3084,0,102.69,95.43,82.06,72.27,127.01
3085,0,102.72,95.42,82.48,73.57,127.57
3086,0,102.86,94.37,82.7,73.74,127.9
3087,0,103.28,93.92,83.02,73.79,129.17
3088,0,103.37,93.88,83.24,74.1,129.8
3089,0,103.37,93.4,83.47,74.55,130.5
3090,0,103.42,91.02,83.65,76.06,130.8
3091,0,103.47,90.64,83.73,76.88,134.07
3092,1,103.48,89.48,83.84,81.17,134.97
3093,0,100,100,80,60,120
3094,0,100.28,99.06,80.09,60.63,120.95
3095,0,100.35,98.09,80.19,63.39,121.78
3096,0,100.71,97.88,80.23,68.89,122.47
3097,0,100.95,97.42,80.27,72.1,122.51
3098,0,101.41,96.74,80.48,72.84,122.75
3099,0,101.66,96.55,80.76,76.65,124.3
3100,0,102.45,96.44,81.13,79.99,124.3
3101,0,102.7,94.09,81.24,81.63,128.3
3102,0,102.74,94.08,81.24,82.43,128.95
3103,0,103.16,94.07,81.28,83.32,129.53
3104,0,103.9,93.86,81.74,84.91,130.4
3105,0,104.62,90.72,81.74,85.02,130.53
3106,1,104.73,89.91,81.75,85.66,131.6
3107,0,100,100,80,60,120
3108,0,100.18,97.58,80,61.99,120.51
3109,0,100.87,97.4,80.2,62.37,120.93
3110,0,102.21,97.3,80.38,62.82,122.32
3111,0,102.5,96.22,80.54,65.13,122.53
3112,0,102.73,96.09,80.86,66.02,124.22
3113,0,103.53,95.03,81.15,66.88,128.61
3114,0,104.21,94.35,81.91,71.05,132.08
3115,0,104.99,90.46,82.12,71.3,136.33
3116,1,105.69,89.75,82.19,71.42,136.87
3117,0,100,100,80,60,120
3118,0,100.22,99.77,80.3,60.79,121.75
3119,0,100.32,98.64,80.37,63.03,121.91
3120,0,100.34,98.54,80.61,63.88,121.99
3121,0,100.42,98.43,80.85,64.81,122.67
3122,0,100.7,97.91,80.88,69.09,124.28
3123,0,101.39,97.13,80.93,70.45,124.6
3124,0,102.95,97,80.98,75.5,128.74
3125,0,103.27,96.52,81.39,75.95,128.9
3126,0,103.36,95.21,81.53,78.21,131.28
3127,0,103.72,94.97,81.75,78.97,133.16
3128,0,103.96,92.83,81.86,79.86,133.53
3129,0,103.98,91.23,82.08,80.56,133.76
3130,0,104.42,90.64,82.3,80.87,134.11
3131,1,104.65,88.89,82.42,81.44,136.07
3132,0,100,100,80,60,120
3133,0,100.41,99.61,80.1,60.33,124.82
3134,0,100.52,99.48,80.11,62.44,128.44
3135,0,100.59,94.25,80.29,63.24,129.6
3136,0,100.66,94.15,80.41,63.29,129.67
3137,0,100.8,93.5,80.72,66.98,131.94
3138,0,101.43,93.32,81.16,68.24,136.59
3139,0,101.69,92.95,81.23,70.78,137.81
3140,0,101.98,91.94,81.32,74.74,139.26
3141,1,102.07,89.9,81.37,75.15,143.44
3142,0,100,100,80,60,120
3143,0,100.22,99.96,80.17,61.89,120.8
3144,0,100.34,97.53,80.2,64.08,122.75
3145,0,101.03,96.94,81.11,66.6,123.31
3146,0,101.24,95.84,81.37,66.64,123.56
3147,0,101.53,95.62,81.43,69.07,125.21
3148,0,101.65,94.48,81.79,70.6,125.56
3149,0,102.11,93.01,82.06,72.67,125.68
3150,0,102.25,92.22,82.1,73.61,125.73
3151,0,102.26,91.59,82.17,76.07,126.4
3152,1,102.3,89.63,82.36,76.42,126.75
3153,0,100,100,80,60,120
3154,0,100.06,98.13,80.35,60.8,122.24
3155,0,100.53,98.08,80.88,61.16,122.83
3156,0,101.3,97.62,81.12,62.77,123.39
3157,0,101.89,96.88,81.79,66.24,125.91
3158,0,102.48,96.7,81.82,67.27,129.77
3159,0,102.8,95.02,81.84,67.65,130.34
3160,0,102.82,94.44,81.88,67.9,130.61
3161,0,103.28,93.25,82.01,67.94,130.9
3162,0,103.54,92.93,82.18,68.97,132.63
3163,0,103.56,92.55,82.37,70.37,133.67
3164,0,103.69,92.27,82.47,71.86,134.75
3165,0,104.34,92.26,82.6,72.08,135.49
3166,0,104.36,91.57,82.62,72.73,136.04
3167,0,104.49,90.03,82.64,78.59,136.67
3168,1,104.66,88.16,82.98,78.68,137.5
3169,0,100,100,80,60,120
3170,0,100.09,99.78,80,60.68,120.12
3171,0,100.13,99.2,80.22,61.97,120.65
3172,0,100.48,99.19,80.52,62.43,121.56
3173,1,100.7,97.15,80.57,65.01,122.11
3174,0,100,100,80,60,120
3175,0,100.28,97.53,80.05,60.06,120.1
3176,0,100.41,95.91,80.34,60.8,123.59
3177,0,100.57,95.12,80.44,61.21,124.28
3178,0,100.7,94.57,80.8,61.69,124.86
3179,0,100.82,93.86,80.94,61.8,125.5
3180,0,101.18,93.2,81.04,64.14,127.09
3181,0,101.24,92.98,81.3,66.4,127.1
3182,0,101.73,91.17,81.34,66.48,127.4
3183,1,101.8,89.75,81.48,67.31,128.5
3184,0,100,100,80,60,120
3185,0,100.1,98.34,80.11,60.77,120.7
3186,0,100.47,98.11,80.41,60.98,121.17
3187,0,100.57,96.09,80.54,64.82,122
3188,0,101.72,95.27,80.55,65.38,122.98
3189,0,101.97,94.71,80.74,65.8,124.8
3190,0,103.13,93.58,81.51,68.82,126.76
3191,0,103.49,93.56,82.09,70.06,126.79
3192,0,103.55,93.48,82.23,70.54,129.45
3193,0,104.1,92.22,82.26,73.01,130.37
3194,0,104.13,92.19,82.29,75.52,134.59
3195,0,104.86,92.16,82.31,75.82,134.7
3196,0,104.9,91.38,82.41,76.15,135.85
3197,1,104.93,90.68,82.94,77.16,136.08
3198,0,100,100,80,60,120
3199,0,101.26,99.76,80.54,60.12,121.97
3200,0,101.45,99.36,80.67,62.17,122.26
3201,0,101.83,99.36,81.04,62.47,122.54
3202,0,102.36,98.91,81.08,63.21,123.05
3203,0,102.49,98.66,81.1,63.42,124.37
3204,0,103.7,98.63,81.27,64.9,126.66
3205,0,103.7,97.32,81.64,65.07,127.37
3206,0,103.91,97.11,81.89,65.67,128.59
3207,0,104.02,95.66,81.89,67.74,128.87
3208,0,104.3,93.15,81.99,71.84,129.49
3209,1,104.42,89.88,82.21,74.18,132.48
3210,0,100,100,80,60,120
3211,0,100.22,99.89,80.16,63.2,120.21
3212,0,100.34,99.71,80.24,63.78,121.74
3213,0,100.57,97.94,80.35,65.67,123.24
3214,0,100.74,96.02,80.41,66.08,126.9
3215,0,100.92,95.79,80.43,67.36,130.19
3216,0,101.04,92.67,80.47,69.51,131.32
3217,0,101.6,91.41,80.7,72.49,131.69
3218,0,103.41,90.3,80.83,72.61,131.99
3219,1,103.76,89.84,80.83,73.89,135.05
3220,0,100,100,80,60,120
3221,0,100,99.08,80.01,60.78,122.18
3222,0,100.14,98.75,80.18,62.06,122.78
3223,0,100.2,97.73,80.33,62.27,122.9
3224,0,100.31,97.49,80.48,63.02,123.84
3225,1,100.64,97.43,80.59,63.04,124.6
3226,0,100,100,80,60,120
3227,0,100.57,98.58,80.03,60.99,122.42
3228,0,100.85,97.02,80.7,61.75,122.93
3229,0,101.01,95.79,80.82,62.26,122.95
3230,0,101.4,95.77,81.01,63.76,126.13
3231,0,101.92,95.74,81.09,64.99,126.71
3232,0,102.43,95.73,81.1,65.77,128.42
3233,0,102.71,94.81,81.29,66.95,130.41
3234,0,103.79,94.71,81.51,67.09,131.95
3235,0,104.92,93.5,81.57,67.27,132.62
3236,1,105.11,89.82,81.96,70.88,133.13
3237,0,100,100,80,60,120
3238,0,100.7,99.58,80.66,60.17,123.77
3239,0,101.16,98.74,81.11,62.18,123.87
3240,0,101.57,98.68,81.56,63.15,123.91
3241,0,102.54,97.12,81.8,64.33,124.22
3242,0,102.84,95.19,81.96,65.56,126.47
3243,0,104.22,94.02,81.98,66.77,127.48
3244,0,104.34,93.41,82.03,68.29,128.86
3245,0,104.76,93.38,82.16,68.38,129.03
3246,0,105.15,93.24,82.2,70.47,130.51
3247,0,105.26,92.66,82.23,73.17,131.21
3248,0,105.41,92.07,83.13,76.03,133.96
3249,0,105.63,91.91,83.32,79.99,134.18
3250,0,106.43,90.94,83.73,80.03,137.46
3251,0,106.56,90.82,83.92,80.23,137.79
3252,0,106.7,90.5,85.04,85.07,138.58
3253,1,106.71,89.53,85.06,85.47,142.51
3254,0,100,100,80,60,120
3255,0,100.38,99.59,80.04,60.66,121.1
3256,0,100.42,98.22,80.09,61.56,124.71
3257,0,100.58,97.19,80.11,62.39,125.13
3258,0,100.78,97.11,80.14,62.5,130.25
3259,0,101.31,96.88,80.52,64.49,130.79
3260,0,101.7,96.58,80.78,64.98,134.02
3261,0,101.95,96.33,80.79,65.88,135.49
3262,0,102,96.2,81.01,66.57,136.53
3263,0,102.16,95.65,81.2,67.49,138.55
3264,0,102.26,95.16,81.39,67.9,138.56
3265,0,102.35,95.16,81.43,68.17,139.16
3266,0,102.51,93.83,81.7,68.17,139.47
3267,0,102.71,91.27,81.84,68.27,139.83
3268,0,102.97,91.27,82.48,70.65,143.03
3269,0,103.08,90.45,82.49,72.46,143.79
3270,1,103.47,89.56,82.51,74.88,144.96
3271,0,100,100,80,60,120
3272,0,100.92,99.66,80.05,60.32,123.46
3273,0,101.11,99.5,80.2,61.99,123.86
3274,0,101.52,98.96,80.24,62.97,126.59
3275,0,101.98,98.03,80.43,63.49,127.36
3276,0,102.87,97.73,80.79,65.77,128.82
3277,0,102.98,95.75,80.94,65.77,130.09
3278,0,103.41,95.53,81.07,66.03,132.79
3279,0,103.43,93.47,81.36,67.03,135.07
3280,0,103.78,93.43,81.74,67.42,135.58
3281,0,104.29,93.33,81.86,68.06,135.73
3282,0,104.75,91.69,82.58,69.46,137.51
3283,0,105.01,90.26,82.64,69.63,140.36
3284,0,105.41,90.24,82.65,71.99,141.66
3285,1,106.22,89.47,82.66,72.21,141.83
3286,0,100,100,80,60,120
3287,0,100.32,99.38,80.19,60.65,120.64
3288,0,100.34,99.35,80.71,62.67,121.84
3289,0,100.5,98.38,80.77,64.13,124.42
3290,0,100.63,96.5,80.77,65.42,127.84
3291,0,100.76,96.16,80.78,66.65,134.87
3292,0,100.84,95.28,80.99,68.38,137.57
3293,0,101.23,93.33,81.6,68.69,137.8
3294,0,101.74,93.22,81.91,68.71,138.38
3295,0,102.75,92.15,82.37,70.62,139.71
3296,0,103.38,90.79,82.48,75.2,139.91
3297,1,104.36,89.42,82.68,75.83,140.17
3298,0,100,100,80,60,120
3299,0,100.27,97.74,80.24,60.93,120.48
3300,0,100.32,97.66,80.41,62.1,122.15
3301,0,100.81,97.55,80.78,62.21,122.51
3302,0,100.88,95.87,80.83,63.33,126.55
3303,0,101.94,93.89,80.87,63.43,126.65
3304,0,102.34,93.06,80.93,64.16,127.89
3305,0,102.76,92.9,81.17,64.87,128.67
3306,0,102.83,91.94,81.27,67.09,129.32
3307,0,103.8,91.55,81.5,68.46,131.92
3308,1,103.8,89.88,81.57,68.48,132.25
3309,0,100,100,80,60,120
3310,1,101.57,99.75,80.09,60.65,120.41
3311,0,100,100,80,60,120
3312,0,101,99.88,80.16,60.26,120.57
3313,0,101.14,99.49,80.6,60.45,121.74
3314,0,101.29,97.61,80.83,61.24,122.61
3315,0,101.41,96.38,80.85,61.81,123.54
3316,0,101.7,96.04,81.01,65.61,124.32
3317,0,103.57,96.02,81.58,65.98,128.82
3318,0,103.99,95.27,81.59,66.86,129.56
3319,0,104.26,94.34,81.94,68.04,129.62
3320,0,104.34,94.25,81.94,68.48,132.66
3321,0,104.62,93.94,82.48,69.91,134.79
3322,0,105.23,93.82,82.49,70.49,135.69
3323,0,105.41,92.5,83.12,71.07,137.4
3324,0,105.51,92.32,83.26,73.61,138.1
3325,0,105.63,90.83,83.39,74.56,138.7
3326,0,105.68,90.37,83.57,74.88,139.08
3327,1,105.91,87.89,83.75,75.31,139.98
3328,0,100,100,80,60,120
3329,0,100.01,98.83,80.03,60.26,123.65
3330,0,100.04,98.71,80.21,61.83,125.49
3331,0,100.54,98.51,80.72,62.78,126.19
3332,0,100.55,98.44,80.77,64.63,127.97
3333,0,101.4,97.74,81.1,65.12,128.06
3334,0,101.49,97.57,81.12,66.31,133.43
3335,0,101.73,97.11,81.52,66.7,133.58
3336,0,101.75,96.85,81.91,70.16,136.15
3337,0,101.93,96.56,81.95,70.36,137.42
3338,0,101.96,96.37,82.39,70.88,137.94
3339,0,102.66,95.65,82.52,77.59,139.74
3340,0,103.05,94.67,82.67,78.67,140.91
3341,0,104.05,93.38,82.81,80.04,143.86
3342,0,104.44,92.44,82.92,80.21,143.93
3343,0,104.81,92.06,83.09,80.41,145.38
3344,0,104.82,92.06,83.13,80.45,145.45
3345,0,104.93,90.56,83.18,81.95,146.56
3346,1,105.38,88.71,83.23,81.97,152.13
3347,0,100,100,80,60,120
3348,0,100.33,99.64,80.1,61.51,120.44
3349,0,100.57,99.05,80.38,64.4,120.82
3350,0,101.31,97.32,80.5,65.32,122.57
3351,0,102.69,96.71,80.51,66.46,123.19
3352,0,103.06,96.5,80.66,67.67,123.56
3353,0,103.1,96.27,80.81,69.61,123.72
3354,0,103.37,93.89,80.96,77.98,124.67
3355,0,103.79,91.24,81.31,78.36,124.89
3356,0,103.84,90.65,81.81,78.95,127.08
3357,1,103.9,87.67,82.33,79.75,127.77
3358,0,100,100,80,60,120
3359,0,100.1,99.81,80.09,60.02,122.43
3360,0,100.12,99.18,80.23,61.04,123.61
3361,0,100.34,97.49,80.24,66.81,123.88
3362,0,100.34,97.07,80.51,72.26,124.89
3363,0,100.76,96.47,80.57,72.37,125.36
3364,0,100.77,96.26,80.76,73.97,127.31
3365,0,101.07,95.8,81.15,76.15,127.34
3366,0,103.23,94.96,81.3,77.41,127.4
3367,0,103.43,94.49,81.63,79.46,128.45
3368,0,103.5,94.47,82.16,79.97,128.93
3369,0,103.51,94.21,82.27,80.35,129.74
3370,0,103.91,94.21,82.35,80.43,129.77
3371,0,103.97,94.21,82.6,80.62,130.86
3372,0,104.01,92.19,82.81,81.69,133.83
3373,0,104.43,91.24,83,82.08,135.74
3374,0,104.51,90.83,83.25,82.54,135.92
3375,1,105.17,89.62,83.37,82.81,136.87
3376,0,100,100,80,60,120
3377,0,100.11,99.55,80.49,60.56,122.89
3378,0,100.69,96.34,81.02,61.56,123.29
3379,0,100.73,95.88,81.41,62.42,124.79
3380,0,102.05,95.39,81.42,63.54,126.55
3381,0,102.25,95.1,81.58,65.07,127.46
3382,0,102.55,94.61,81.97,68.74,127.92
3383,0,102.69,91.32,82.2,68.99,128.07
3384,1,102.98,89.48,82.36,71.79,129.12
3385,0,100,100,80,60,120
3386,0,100.35,99.58,80.02,60.34,122.3
3387,0,100.68,97.67,80.09,65.17,122.31
3388,0,100.7,97.43,80.21,66.24,122.41
3389,0,100.87,96.97,80.31,66.39,122.54
3390,0,100.95,96.67,80.85,66.44,123.01
3391,0,102.13,95.45,81.57,66.75,124.56
3392,0,102.8,95.15,81.63,68.14,124.64
3393,0,102.84,94.93,81.81,68.34,124.72
3394,0,103.76,93.43,81.85,68.93,126.76
3395,1,103.83,89.74,82.08,69.02,130.8
3396,0,100,100,80,60,120
3397,0,100.87,99.77,80.07,60.35,121.66
3398,0,101.09,99.5,80.34,60.5,124.05
3399,0,101.82,99.42,80.6,64.02,124.34
3400,0,101.92,99.41,80.64,64.04,131.66
3401,0,101.96,99.33,81.3,64.34,132.36
3402,0,102.17,99.16,81.37,65.38,132.55
3403,0,102.79,97.18,81.37,65.77,133.07
3404,0,103.09,96.91,81.53,67.83,135.61
3405,0,103.19,95.44,81.67,71.11,135.92
3406,0,103.35,94.09,81.67,71.2,137.33
3407,0,103.5,93.91,81.72,72.27,139.3
3408,0,103.77,92.44,81.86,73.75,139.62
3409,0,103.78,91.39,82.45,74.3,140.96
3410,0,103.89,91.22,82.74,75.66,141.61
3411,0,104.27,90.37,82.81,75.87,143.17
3412,1,104.47,88.36,82.98,76.19,143.45
3413,0,100,100,80,60,120
3414,0,100.58,99.35,80.33,60.26,120.66
3415,0,101.18,98.94,80.38,60.64,121.03
3416,0,101.2,98.66,80.64,61.43,122.83
3417,0,101.64,96.28,80.64,64.05,124.66
3418,0,101.72,95.83,81.15,65.67,125.11
3419,0,102.6,95.56,81.35,66.31,126.28
3420,0,103.37,95.1,81.38,68.04,126.49
3421,0,103.41,94.44,81.46,68.8,126.57
3422,0,103.6,93.9,81.53,71.3,126.97
3423,0,103.9,92.85,81.63,74.15,127.22
3424,0,103.95,92.12,81.99,76.16,127.39
3425,0,103.98,90.01,82.04,78.13,127.65
3426,1,104.31,89.98,82.24,79,127.79
3427,0,100,100,80,60,120
3428,0,100.24,99.68,80.77,60.63,120.03
3429,0,100.97,98.98,80.78,61.25,120.1
3430,0,101.55,98.52,80.8,61.99,120.63
3431,0,101.56,97.37,81.03,62.61,120.81
3432,0,101.94,95.19,81.42,64.12,121.95
3433,0,102.09,94.58,81.44,65.6,126.86
3434,0,102.98,93.8,81.61,66.44,126.9
3435,0,103,91.73,81.72,67.46,127.02
3436,0,103.35,91.17,81.94,68.04,129.21
3437,1,104.35,89.36,82.24,68.64,132.37
3438,0,100,100,80,60,120
3439,0,100.15,99.61,80.2,62.66,121.71
3440,0,100.22,98.74,80.26,64.04,125.22
3441,0,100.57,98.19,80.84,65.75,125.68
3442,0,100.58,98.18,81.22,65.84,125.83
3443,0,100.98,97.29,81.25,68.4,126.9
3444,0,101.15,95.64,81.66,72.62,127.41
3445,0,101.26,91.92,81.76,74.88,128.62
3446,0,101.28,91.07,81.87,75.39,129.45
3447,0,101.42,90.09,82.24,76.45,131
3448,1,101.51,89.98,82.78,76.88,133
3449,0,100,100,80,60,120
3450,0,100.34,98.68,80.03,60.77,121.98
3451,0,100.48,98.36,80.32,63.54,125.28
3452,0,100.61,97.74,80.43,63.61,126.23
3453,0,100.96,96.21,80.76,64.73,127.88
3454,0,101.11,95.69,80.82,65.06,129
3455,0,101.61,95.45,80.9,66.18,130.75
3456,0,102.74,95.07,81.98,67.27,132.16
3457,0,102.93,94.74,82.31,68.39,134.09
3458,0,103.17,94.4,82.49,68.52,135.34
3459,0,103.27,94.29,82.63,68.54,138.2
3460,1,103.44,87.87,82.76,68.93,140.45
3461,0,100,100,80,60,120
3462,0,100.83,98.55,80.18,60.64,121.05
3463,0,100.85,98.28,80.34,62,123.51
3464,0,101.73,98.2,80.96,62.38,124.6
3465,0,102.47,97.03,81.6,64.22,125.26
3466,0,102.5,95.45,81.69,64.26,125.44
3467,0,102.97,93.24,82.01,65.28,126.78
3468,0,102.97,92.6,82.09,65.34,127.42
3469,0,103.3,92.57,82.77,65.43,129.16
3470,0,103.42,92.31,83,66.06,130.71
3471,0,103.59,92.26,83.05,66.13,132.57
3472,0,103.96,91.05,83.36,69.29,134.76
3473,0,104.48,90.8,83.41,70.1,134.79
3474,1,104.61,89.64,83.46,71.95,135.97
3475,0,100,100,80,60,120
3476,0,100.04,97.91,80.03,61.97,121.31
3477,0,100.42,97.53,80.28,62.1,122.17
3478,0,100.84,97.02,80.35,64.22,123.85
3479,0,100.84,96.47,80.56,64.52,124.31
3480,0,101.13,96.04,80.58,65.69,125.12
3481,0,101.26,95.9,80.66,67.76,126.57
3482,0,101.42,95.65,81.09,68.99,131.33
3483,0,101.73,94.9,81.17,71.68,132.3
3484,0,101.94,94.7,81.51,73.18,132.81
3485,0,102.22,94.45,81.65,73.49,134.09
3486,0,103.13,92.7,81.74,74.82,136.74
3487,0,103.67,91.71,82.16,74.97,138.39
3488,0,103.87,91.03,82.62,75.74,138.77
3489,0,104.93,90.53,82.83,76.79,142.64
3490,1,105.58,89.74,82.97,77.01,144.26
3491,0,100,100,80,60,120
3492,0,100.18,100,80.27,60.03,120.3
3493,0,100.41,99.62,80.46,60.04,120.76
3494,0,100.65,98.54,80.72,60.25,121.72
3495,0,101.45,98.07,80.86,61.51,123.01
3496,0,101.58,98.03,81.12,64.37,126.38
3497,0,101.84,98,81.98,64.89,127.79
3498,0,102.15,97.16,82.65,65.68,130.97
3499,0,102.15,96.87,82.73,65.99,131.77
3500,0,103.18,96.43,82.79,66.02,134.09
3501,0,103.92,95.02,83.12,66.31,134.48
3502,0,104.46,93.76,83.83,67.69,135.2
3503,0,104.73,93.37,84.17,67.85,135.28
3504,0,104.97,91.82,84.23,72.82,137.49
3505,0,105.78,91.45,84.29,74.17,137.8
3506,0,106.77,91.33,84.52,74.45,138.66
3507,0,106.79,90.71,84.91,74.88,139.59
3508,0,106.93,90.39,84.94,75.28,140.66
3509,0,107.05,90.28,85.03,76.22,141.01
3510,1,107.07,89.61,85.18,76.61,142.81
3511,0,100,100,80,60,120
3512,0,100.61,99.89,80.12,60.47,120.69
3513,0,100.71,99.86,80.27,62.32,121.29
3514,0,101.21,99.51,80.43,62.71,121.4
