Period,Pressure,Speed,Temperature,Sound,Vibration
3155,100.53,98.08,80.88,61.16,122.83
3156,101.3,97.62,81.12,62.77,123.39
3157,101.89,96.88,81.79,66.24,125.91
3158,102.48,96.7,81.82,67.27,129.77
3159,102.8,95.02,81.84,67.65,130.34
3160,102.82,94.44,81.88,67.9,130.61
3161,103.28,93.25,82.01,67.94,130.9
3162,103.54,92.93,82.18,68.97,132.63
3163,103.56,92.55,82.37,70.37,133.67
3164,103.69,92.27,82.47,71.86,134.75
3165,104.34,92.26,82.6,72.08,135.49
3166,104.36,91.57,82.62,72.73,136.04
3167,104.49,90.03,82.64,78.59,136.67
3168,104.66,88.16,82.98,78.68,137.5
3169,100,100,80,60,120
3170,100.09,99.78,80,60.68,120.12
3171,100.13,99.2,80.22,61.97,120.65
3172,100.48,99.19,80.52,62.43,121.56
3173,100.7,97.15,80.57,65.01,122.11
3174,100,100,80,60,120
3175,100.28,97.53,80.05,60.06,120.1
3176,100.41,95.91,80.34,60.8,123.59
3177,100.57,95.12,80.44,61.21,124.28
3178,100.7,94.57,80.8,61.69,124.86
3179,100.82,93.86,80.94,61.8,125.5
3180,101.18,93.2,81.04,64.14,127.09
3181,101.24,92.98,81.3,66.4,127.1
3182,101.73,91.17,81.34,66.48,127.4
3183,101.8,89.75,81.48,67.31,128.5
3184,100,100,80,60,120
3185,100.1,98.34,80.11,60.77,120.7
3186,100.47,98.11,80.41,60.98,121.17
3187,100.57,96.09,80.54,64.82,122
3188,101.72,95.27,80.55,65.38,122.98
3189,101.97,94.71,80.74,65.8,124.8
3190,103.13,93.58,81.51,68.82,126.76
3191,103.49,93.56,82.09,70.06,126.79
3192,103.55,93.48,82.23,70.54,129.45
3193,104.1,92.22,82.26,73.01,130.37
3194,104.13,92.19,82.29,75.52,134.59
3195,104.86,92.16,82.31,75.82,134.7
3196,104.9,91.38,82.41,76.15,135.85
3197,104.93,90.68,82.94,77.16,136.08
3198,100,100,80,60,120
3199,101.26,99.76,80.54,60.12,121.97
3200,101.45,99.36,80.67,62.17,122.26
3201,101.83,99.36,81.04,62.47,122.54
3202,102.36,98.91,81.08,63.21,123.05
3203,102.49,98.66,81.1,63.42,124.37
3204,103.7,98.63,81.27,64.9,126.66
3205,103.7,97.32,81.64,65.07,127.37
3206,103.91,97.11,81.89,65.67,128.59
3207,104.02,95.66,81.89,67.74,128.87
3208,104.3,93.15,81.99,71.84,129.49
3209,104.42,89.88,82.21,74.18,132.48
3210,100,100,80,60,120
3211,100.22,99.89,80.16,63.2,120.21
3212,100.34,99.71,80.24,63.78,121.74
3213,100.57,97.94,80.35,65.67,123.24
3214,100.74,96.02,80.41,66.08,126.9
3215,100.92,95.79,80.43,67.36,130.19
3216,101.04,92.67,80.47,69.51,131.32
3217,101.6,91.41,80.7,72.49,131.69
3218,103.41,90.3,80.83,72.61,131.99
3219,103.76,89.84,80.83,73.89,135.05
3220,100,100,80,60,120
3221,100,99.08,80.01,60.78,122.18
3222,100.14,98.75,80.18,62.06,122.78
3223,100.2,97.73,80.33,62.27,122.9
3224,100.31,97.49,80.48,63.02,123.84
3225,100.64,97.43,80.59,63.04,124.6
3226,100,100,80,60,120
3227,100.57,98.58,80.03,60.99,122.42
3228,100.85,97.02,80.7,61.75,122.93
3229,101.01,95.79,80.82,62.26,122.95
3230,101.4,95.77,81.01,63.76,126.13
3231,101.92,95.74,81.09,64.99,126.71
3232,102.43,95.73,81.1,65.77,128.42
3233,102.71,94.81,81.29,66.95,130.41
3234,103.79,94.71,81.51,67.09,131.95
3235,104.92,93.5,81.57,67.27,132.62
3236,105.11,89.82,81.96,70.88,133.13
3237,100,100,80,60,120
3238,100.7,99.58,80.66,60.17,123.77
3239,101.16,98.74,81.11,62.18,123.87
3240,101.57,98.68,81.56,63.15,123.91
3241,102.54,97.12,81.8,64.33,124.22
3242,102.84,95.19,81.96,65.56,126.47
3243,104.22,94.02,81.98,66.77,127.48
3244,104.34,93.41,82.03,68.29,128.86
3245,104.76,93.38,82.16,68.38,129.03
3246,105.15,93.24,82.2,70.47,130.51
3247,105.26,92.66,82.23,73.17,131.21
3248,105.41,92.07,83.13,76.03,133.96
3249,105.63,91.91,83.32,79.99,134.18
3250,106.43,90.94,83.73,80.03,137.46
3251,106.56,90.82,83.92,80.23,137.79
3252,106.7,90.5,85.04,85.07,138.58
3253,106.71,89.53,85.06,85.47,142.51
3254,100,100,80,60,120
3255,100.38,99.59,80.04,60.66,121.1
3256,100.42,98.22,80.09,61.56,124.71
3257,100.58,97.19,80.11,62.39,125.13
3258,100.78,97.11,80.14,62.5,130.25
3259,101.31,96.88,80.52,64.49,130.79
3260,101.7,96.58,80.78,64.98,134.02
3261,101.95,96.33,80.79,65.88,135.49
3262,102,96.2,81.01,66.57,136.53
3263,102.16,95.65,81.2,67.49,138.55
3264,102.26,95.16,81.39,67.9,138.56
3265,102.35,95.16,81.43,68.17,139.16
3266,102.51,93.83,81.7,68.17,139.47
3267,102.71,91.27,81.84,68.27,139.83
3268,102.97,91.27,82.48,70.65,143.03
3269,103.08,90.45,82.49,72.46,143.79
3270,103.47,89.56,82.51,74.88,144.96
3271,100,100,80,60,120
3272,100.92,99.66,80.05,60.32,123.46
3273,101.11,99.5,80.2,61.99,123.86
3274,101.52,98.96,80.24,62.97,126.59
3275,101.98,98.03,80.43,63.49,127.36
3276,102.87,97.73,80.79,65.77,128.82
3277,102.98,95.75,80.94,65.77,130.09
3278,103.41,95.53,81.07,66.03,132.79
3279,103.43,93.47,81.36,67.03,135.07
3280,103.78,93.43,81.74,67.42,135.58
3281,104.29,93.33,81.86,68.06,135.73
3282,104.75,91.69,82.58,69.46,137.51
3283,105.01,90.26,82.64,69.63,140.36
3284,105.41,90.24,82.65,71.99,141.66
3285,106.22,89.47,82.66,72.21,141.83
3286,100,100,80,60,120
3287,100.32,99.38,80.19,60.65,120.64
3288,100.34,99.35,80.71,62.67,121.84
3289,100.5,98.38,80.77,64.13,124.42
3290,100.63,96.5,80.77,65.42,127.84
3291,100.76,96.16,80.78,66.65,134.87
3292,100.84,95.28,80.99,68.38,137.57
3293,101.23,93.33,81.6,68.69,137.8
3294,101.74,93.22,81.91,68.71,138.38
3295,102.75,92.15,82.37,70.62,139.71
3296,103.38,90.79,82.48,75.2,139.91
3297,104.36,89.42,82.68,75.83,140.17
3298,100,100,80,60,120
3299,100.27,97.74,80.24,60.93,120.48
3300,100.32,97.66,80.41,62.1,122.15
3301,100.81,97.55,80.78,62.21,122.51
3302,100.88,95.87,80.83,63.33,126.55
3303,101.94,93.89,80.87,63.43,126.65
3304,102.34,93.06,80.93,64.16,127.89
3305,102.76,92.9,81.17,64.87,128.67
3306,102.83,91.94,81.27,67.09,129.32
3307,103.8,91.55,81.5,68.46,131.92
3308,103.8,89.88,81.57,68.48,132.25
3309,100,100,80,60,120
3310,101.57,99.75,80.09,60.65,120.41
3311,100,100,80,60,120
3312,101,99.88,80.16,60.26,120.57
3313,101.14,99.49,80.6,60.45,121.74
3314,101.29,97.61,80.83,61.24,122.61
3315,101.41,96.38,80.85,61.81,123.54
3316,101.7,96.04,81.01,65.61,124.32
3317,103.57,96.02,81.58,65.98,128.82
3318,103.99,95.27,81.59,66.86,129.56
3319,104.26,94.34,81.94,68.04,129.62
3320,104.34,94.25,81.94,68.48,132.66
3321,104.62,93.94,82.48,69.91,134.79
3322,105.23,93.82,82.49,70.49,135.69
3323,105.41,92.5,83.12,71.07,137.4
3324,105.51,92.32,83.26,73.61,138.1
3325,105.63,90.83,83.39,74.56,138.7
3326,105.68,90.37,83.57,74.88,139.08
3327,105.91,87.89,83.75,75.31,139.98
3328,100,100,80,60,120
3329,100.01,98.83,80.03,60.26,123.65
3330,100.04,98.71,80.21,61.83,125.49
3331,100.54,98.51,80.72,62.78,126.19
3332,100.55,98.44,80.77,64.63,127.97
3333,101.4,97.74,81.1,65.12,128.06
3334,101.49,97.57,81.12,66.31,133.43
3335,101.73,97.11,81.52,66.7,133.58
3336,101.75,96.85,81.91,70.16,136.15
3337,101.93,96.56,81.95,70.36,137.42
3338,101.96,96.37,82.39,70.88,137.94
3339,102.66,95.65,82.52,77.59,139.74
3340,103.05,94.67,82.67,78.67,140.91
3341,104.05,93.38,82.81,80.04,143.86
3342,104.44,92.44,82.92,80.21,143.93
3343,104.81,92.06,83.09,80.41,145.38
3344,104.82,92.06,83.13,80.45,145.45
3345,104.93,90.56,83.18,81.95,146.56
3346,105.38,88.71,83.23,81.97,152.13
3347,100,100,80,60,120
3348,100.33,99.64,80.1,61.51,120.44
3349,100.57,99.05,80.38,64.4,120.82
3350,101.31,97.32,80.5,65.32,122.57
3351,102.69,96.71,80.51,66.46,123.19
3352,103.06,96.5,80.66,67.67,123.56
3353,103.1,96.27,80.81,69.61,123.72
3354,103.37,93.89,80.96,77.98,124.67
3355,103.79,91.24,81.31,78.36,124.89
3356,103.84,90.65,81.81,78.95,127.08
3357,103.9,87.67,82.33,79.75,127.77
3358,100,100,80,60,120
3359,100.1,99.81,80.09,60.02,122.43
3360,100.12,99.18,80.23,61.04,123.61
3361,100.34,97.49,80.24,66.81,123.88
3362,100.34,97.07,80.51,72.26,124.89
3363,100.76,96.47,80.57,72.37,125.36
3364,100.77,96.26,80.76,73.97,127.31
3365,101.07,95.8,81.15,76.15,127.34
3366,103.23,94.96,81.3,77.41,127.4
3367,103.43,94.49,81.63,79.46,128.45
3368,103.5,94.47,82.16,79.97,128.93
3369,103.51,94.21,82.27,80.35,129.74
3370,103.91,94.21,82.35,80.43,129.77
3371,103.97,94.21,82.6,80.62,130.86
3372,104.01,92.19,82.81,81.69,133.83
3373,104.43,91.24,83,82.08,135.74
3374,104.51,90.83,83.25,82.54,135.92
3375,105.17,89.62,83.37,82.81,136.87
3376,100,100,80,60,120
3377,100.11,99.55,80.49,60.56,122.89
3378,100.69,96.34,81.02,61.56,123.29
3379,100.73,95.88,81.41,62.42,124.79
3380,102.05,95.39,81.42,63.54,126.55
3381,102.25,95.1,81.58,65.07,127.46
3382,102.55,94.61,81.97,68.74,127.92
3383,102.69,91.32,82.2,68.99,128.07
3384,102.98,89.48,82.36,71.79,129.12
3385,100,100,80,60,120
3386,100.35,99.58,80.02,60.34,122.3
3387,100.68,97.67,80.09,65.17,122.31
3388,100.7,97.43,80.21,66.24,122.41
3389,100.87,96.97,80.31,66.39,122.54
3390,100.95,96.67,80.85,66.44,123.01
3391,102.13,95.45,81.57,66.75,124.56
3392,102.8,95.15,81.63,68.14,124.64
3393,102.84,94.93,81.81,68.34,124.72
3394,103.76,93.43,81.85,68.93,126.76
3395,103.83,89.74,82.08,69.02,130.8
3396,100,100,80,60,120
3397,100.87,99.77,80.07,60.35,121.66
3398,101.09,99.5,80.34,60.5,124.05
3399,101.82,99.42,80.6,64.02,124.34
3400,101.92,99.41,80.64,64.04,131.66
3401,101.96,99.33,81.3,64.34,132.36
3402,102.17,99.16,81.37,65.38,132.55
3403,102.79,97.18,81.37,65.77,133.07
3404,103.09,96.91,81.53,67.83,135.61
3405,103.19,95.44,81.67,71.11,135.92
3406,103.35,94.09,81.67,71.2,137.33
3407,103.5,93.91,81.72,72.27,139.3
3408,103.77,92.44,81.86,73.75,139.62
3409,103.78,91.39,82.45,74.3,140.96
3410,103.89,91.22,82.74,75.66,141.61
3411,104.27,90.37,82.81,75.87,143.17
3412,104.47,88.36,82.98,76.19,143.45
3413,100,100,80,60,120
3414,100.58,99.35,80.33,60.26,120.66
3415,101.18,98.94,80.38,60.64,121.03
3416,101.2,98.66,80.64,61.43,122.83
3417,101.64,96.28,80.64,64.05,124.66
3418,101.72,95.83,81.15,65.67,125.11
3419,102.6,95.56,81.35,66.31,126.28
3420,103.37,95.1,81.38,68.04,126.49
3421,103.41,94.44,81.46,68.8,126.57
3422,103.6,93.9,81.53,71.3,126.97
3423,103.9,92.85,81.63,74.15,127.22
3424,103.95,92.12,81.99,76.16,127.39
3425,103.98,90.01,82.04,78.13,127.65
3426,104.31,89.98,82.24,79,127.79
3427,100,100,80,60,120
3428,100.24,99.68,80.77,60.63,120.03
3429,100.97,98.98,80.78,61.25,120.1
3430,101.55,98.52,80.8,61.99,120.63
3431,101.56,97.37,81.03,62.61,120.81
3432,101.94,95.19,81.42,64.12,121.95
3433,102.09,94.58,81.44,65.6,126.86
3434,102.98,93.8,81.61,66.44,126.9
3435,103,91.73,81.72,67.46,127.02
3436,103.35,91.17,81.94,68.04,129.21
3437,104.35,89.36,82.24,68.64,132.37
3438,100,100,80,60,120
3439,100.15,99.61,80.2,62.66,121.71
3440,100.22,98.74,80.26,64.04,125.22
3441,100.57,98.19,80.84,65.75,125.68
3442,100.58,98.18,81.22,65.84,125.83
3443,100.98,97.29,81.25,68.4,126.9
3444,101.15,95.64,81.66,72.62,127.41
3445,101.26,91.92,81.76,74.88,128.62
3446,101.28,91.07,81.87,75.39,129.45
3447,101.42,90.09,82.24,76.45,131
3448,101.51,89.98,82.78,76.88,133
3449,100,100,80,60,120
3450,100.34,98.68,80.03,60.77,121.98
3451,100.48,98.36,80.32,63.54,125.28
3452,100.61,97.74,80.43,63.61,126.23
3453,100.96,96.21,80.76,64.73,127.88
3454,101.11,95.69,80.82,65.06,129
3455,101.61,95.45,80.9,66.18,130.75
3456,102.74,95.07,81.98,67.27,132.16
3457,102.93,94.74,82.31,68.39,134.09
3458,103.17,94.4,82.49,68.52,135.34
3459,103.27,94.29,82.63,68.54,138.2
3460,103.44,87.87,82.76,68.93,140.45
3461,100,100,80,60,120
3462,100.83,98.55,80.18,60.64,121.05
3463,100.85,98.28,80.34,62,123.51
3464,101.73,98.2,80.96,62.38,124.6
3465,102.47,97.03,81.6,64.22,125.26
3466,102.5,95.45,81.69,64.26,125.44
3467,102.97,93.24,82.01,65.28,126.78
3468,102.97,92.6,82.09,65.34,127.42
3469,103.3,92.57,82.77,65.43,129.16
3470,103.42,92.31,83,66.06,130.71
3471,103.59,92.26,83.05,66.13,132.57
3472,103.96,91.05,83.36,69.29,134.76
3473,104.48,90.8,83.41,70.1,134.79
3474,104.61,89.64,83.46,71.95,135.97
3475,100,100,80,60,120
3476,100.04,97.91,80.03,61.97,121.31
3477,100.42,97.53,80.28,62.1,122.17
3478,100.84,97.02,80.35,64.22,123.85
3479,100.84,96.47,80.56,64.52,124.31
3480,101.13,96.04,80.58,65.69,125.12
3481,101.26,95.9,80.66,67.76,126.57
3482,101.42,95.65,81.09,68.99,131.33
3483,101.73,94.9,81.17,71.68,132.3
3484,101.94,94.7,81.51,73.18,132.81
3485,102.22,94.45,81.65,73.49,134.09
3486,103.13,92.7,81.74,74.82,136.74
3487,103.67,91.71,82.16,74.97,138.39
3488,103.87,91.03,82.62,75.74,138.77
3489,104.93,90.53,82.83,76.79,142.64
3490,105.58,89.74,82.97,77.01,144.26
3491,100,100,80,60,120
3492,100.18,100,80.27,60.03,120.3
3493,100.41,99.62,80.46,60.04,120.76
3494,100.65,98.54,80.72,60.25,121.72
3495,101.45,98.07,80.86,61.51,123.01
3496,101.58,98.03,81.12,64.37,126.38
3497,101.84,98,81.98,64.89,127.79
3498,102.15,97.16,82.65,65.68,130.97
3499,102.15,96.87,82.73,65.99,131.77
3500,103.18,96.43,82.79,66.02,134.09
3501,103.92,95.02,83.12,66.31,134.48
3502,104.46,93.76,83.83,67.69,135.2
3503,104.73,93.37,84.17,67.85,135.28
3504,104.97,91.82,84.23,72.82,137.49
3505,105.78,91.45,84.29,74.17,137.8
3506,106.77,91.33,84.52,74.45,138.66
3507,106.79,90.71,84.91,74.88,139.59
3508,106.93,90.39,84.94,75.28,140.66
3509,107.05,90.28,85.03,76.22,141.01
3510,107.07,89.61,85.18,76.61,142.81
3511,100,100,80,60,120
3512,100.61,99.89,80.12,60.47,120.69
3513,100.71,99.86,80.27,62.32,121.29
3514,101.21,99.51,80.43,62.71,121.4
3515,101.21,99.35,80.44,65.88,121.75
3516,101.63,98.47,80.87,66.19,122.55
3517,102.55,98,80.94,67.14,124.32
3518,102.63,97.45,81.18,67.86,124.49
3519,102.86,97.25,81.39,70.82,128.16
3520,103.27,96.99,81.41,71.41,128.96
3521,103.86,96.9,81.5,72.57,129.39
3522,103.97,96.56,81.56,77.19,130.02
3523,104.18,96.45,82.16,78.12,130.3
3524,104.49,95.95,82.72,78.6,134.31
3525,105.24,94.37,83.01,79.02,137.55
3526,105.6,93.57,83.06,79.21,137.8
3527,105.69,92.77,83.07,81.05,139.46
3528,105.78,92.74,83.11,82.8,139.55
3529,107.35,92.25,83.45,83.71,140.59
3530,107.68,91.07,83.95,84.97,140.7
3531,107.96,90.33,84.02,86.05,143.26
3532,109.27,90.17,84.07,86.11,143.91
3533,109.32,89.75,84.47,86.18,144.65
3534,100,100,80,60,120
3535,100.03,99.23,80.46,60.15,120.23
3536,100.13,98.03,80.54,61.67,124.01
3537,100.16,97.92,80.66,63.48,125.17
3538,100.38,97.28,80.69,66.96,125.19
3539,100.38,96.35,81.13,67.67,126.08
3540,100.56,96.27,81.53,70.45,129.05
3541,100.58,95.5,81.62,70.84,131.42
3542,100.71,95.39,81.98,71.54,133.68
3543,101.07,94.96,82.01,73.8,134.05
3544,101.48,94.77,82.13,74.13,134.94
3545,101.85,93.54,82.38,76.34,135.04
3546,102.4,93.43,82.42,78.13,137.98
3547,102.41,93.15,82.54,79.69,141.66
3548,103.39,93.04,82.86,79.95,142.5
3549,100,100,80,60,120
3550,100.33,99.16,80.03,61.46,120.48
3551,100.35,97.63,80.26,61.87,122.93
3552,101.14,97.48,80.43,62.12,123.77
3553,101.37,97.22,80.46,62.53,125.34
3554,101.49,96.1,80.51,62.97,126.88
3555,101.5,92.14,80.57,63.19,128.22
3556,101.55,92.11,81.01,64.64,129.11
3557,101.99,91.51,81.21,65.68,133.38
3558,102.12,90.55,81.46,70.08,134.38
3559,102.28,89.68,81.78,70.63,134.47
3560,100,100,80,60,120
3561,100.23,99.52,80.03,61.16,120.63
3562,101.2,97.83,80.22,62.61,122.18
3563,101.41,97,80.36,63.61,123.71
3564,101.55,94.45,80.86,66.61,125.23
3565,101.96,93.99,81.03,71.09,128.16
3566,102.24,93.53,81.1,71.57,128.37
3567,102.28,93.44,81.93,73.43,130.29
3568,102.4,93.43,82.63,75.66,133.69
3569,102.66,92.79,82.92,77.9,135.65
3570,103.92,90.47,83.06,78.22,136.53
3571,103.95,89.91,83.14,79.12,137.53
3572,100,100,80,60,120
3573,100.64,99.39,80.01,61.79,121.88
3574,100.79,98.44,80.19,62.98,124.82
3575,101.21,97.82,80.44,63.5,125.56
3576,101.24,96.82,80.72,64.2,125.62
3577,101.69,94.31,80.98,66.74,126.41
3578,102.54,94.18,81.15,66.87,126.54
3579,102.6,93.63,81.64,66.98,128.18
3580,102.94,91.95,81.74,67.09,128.62
3581,103.11,91.91,81.82,67.17,128.72
3582,104.85,91.84,82,68.41,129.73
3583,105.37,91.71,82.34,69.25,130.27
3584,105.69,91.62,82.69,72.25,131.45
3585,105.95,90.53,82.73,73.69,132.13
3586,106.08,89.9,83.37,74.24,134.62
3587,100,100,80,60,120
3588,100.86,98.41,80.11,60.23,120.02
3589,101.83,97.83,80.43,60.92,120.03
3590,102.13,97.04,80.59,62.32,120.06
3591,102.96,95.04,81.12,62.71,121.45
3592,103.09,94.78,81.21,62.79,126.18
3593,103.76,93.53,81.75,63.34,126.63
3594,105,92.13,82.11,63.43,126.76
3595,105.02,91.69,82.44,65.33,127.01
3596,105.47,90.95,82.52,66.74,128.39
3597,105.53,90.05,82.79,67.01,135.96
3598,105.62,89.02,82.87,67.1,136.56
3599,100,100,80,60,120
3600,100.39,98.85,80.04,60.17,120.23
3601,100.4,97.88,80.13,60.7,126.1
3602,100.41,97.79,80.14,64.32,126.19
3603,100.86,97.08,80.19,64.72,127.86
3604,101.14,95.84,80.21,67.21,129.04
3605,102.24,95.68,80.22,68.12,130.2
3606,102.44,95.62,80.38,68.16,132.07
3607,102.75,95.38,80.59,69.06,132.56
3608,102.94,94.42,80.99,70.74,134.69
3609,103.03,94.09,81,72.22,134.78
3610,103.26,91.93,81.12,75.9,135.29
3611,103.39,89.82,81.29,78.08,137.17
3612,100,100,80,60,120
3613,100.28,98.95,80.22,60.56,120.77
3614,100.46,98.29,80.28,60.58,121.24
3615,101.16,96.84,80.79,62.74,121.71
3616,101.86,95.12,80.8,62.97,122.58
3617,101.93,95.1,81.06,67.02,123.94
3618,102.66,94.86,81.15,67.63,124.4
3619,102.96,94.59,81.62,68.84,124.51
3620,103.24,94.05,81.94,69.43,124.54
3621,103.26,93.93,82,69.72,124.93
3622,103.87,93.91,82.2,72.67,125.63
3623,104.26,93.7,82.26,73.93,126.09
3624,104.67,92.94,82.43,74.43,126.31
3625,105.2,92.27,82.46,75.8,129.11
3626,105.22,89.98,82.92,77.5,130.83
3627,100,100,80,60,120
3628,100.2,99.41,80.64,61.26,120.54
3629,100.36,99.27,80.68,62.22,121.55
3630,100.47,99.26,80.83,63.3,122.88
3631,100.84,98.4,81.49,63.73,124.16
3632,101.26,96.19,81.54,64.42,128.21
3633,101.73,94.76,81.85,64.84,129.62
3634,102.03,93.06,81.87,65.72,131.8
3635,102.17,92.13,82.78,65.93,132.75
3636,102.29,92,83.54,70.01,137.02
3637,102.45,91.9,84.33,70.89,137.41
3638,103.08,91.7,84.51,71.04,137.99
3639,103.59,90.92,84.52,71.8,138.14
3640,103.64,88.61,84.86,72.77,138.22
3641,100,100,80,60,120
3642,100.3,99.94,80.16,61.17,122.66
3643,100.34,99.84,80.66,62.19,122.91
3644,100.48,98.51,80.96,62.77,126.74
3645,100.88,98.21,81.02,63.24,127.4
3646,102.3,97.14,81.41,66.39,127.72
3647,102.31,96.39,81.69,66.79,130.58
3648,102.39,95.4,81.84,67.71,131.51
3649,102.65,93.78,82.33,67.73,132.56
3650,102.92,93.46,82.52,68.53,132.74
3651,102.93,93.22,82.9,69.94,134.53
3652,103.1,93.1,83.03,70.1,135.08
3653,103.23,91.31,83.05,70.54,135.3
3654,103.26,90.99,83.52,71.04,135.88
3655,103.69,90.63,83.67,72.89,136.09
3656,104.4,89.62,83.69,73.71,139.07
3657,100,100,80,60,120
3658,100.81,97.99,80.83,60.4,122.28
3659,101.07,96.73,80.85,61.46,122.42
3660,102.06,96.55,80.99,62.28,122.47
3661,102.1,95.94,81.03,62.36,123.61
3662,102.13,93.83,81.09,63.09,124.64
3663,103.37,93.34,81.82,65.07,125.6
3664,105.52,93.06,82.28,65.2,126.93
3665,108.08,92.65,82.4,67.74,129.58
3666,108.7,92.53,82.42,68.28,131.46
3667,108.82,92.19,82.95,72.11,133.95
3668,110.06,90.75,83.07,72.94,135.07
3669,100,100,80,60,120
3670,100.45,99.96,80.24,62.72,120.49
3671,100.8,97.04,81.65,63.42,122.1
3672,101.4,96.65,82.51,65.34,122.23
3673,101.98,96.53,82.56,66.03,122.72
3674,102.86,96.46,82.61,68.77,122.83
3675,102.91,94.67,82.82,70.11,123.02
3676,103.45,94.57,82.88,70.5,124.46
3677,103.72,94.45,82.89,70.9,129.57
3678,103.82,93.05,83.13,71.62,129.73
3679,103.95,92.49,83.29,72.48,131.78
3680,104.45,91.66,83.33,72.94,132.43
3681,104.51,90.25,83.36,74.29,132.64
3682,104.59,90.06,83.41,75.33,134.8
3683,104.87,88.7,84.14,76.01,135
3684,100,100,80,60,120
3685,100.65,99,80.14,62.62,120.2
3686,100.69,97.8,80.16,71.08,123.34
3687,101.77,97.6,80.77,71.21,124.81
3688,102.02,97.09,81.02,71.27,127.46
3689,102.03,97.01,81.2,72.42,128.3
3690,102.29,96.88,81.22,72.97,129.24
3691,102.46,96.26,81.81,73.47,130.39
3692,102.49,96.17,81.87,73.77,130.43
3693,102.74,96.03,82.35,73.81,131.18
3694,102.85,93.67,82.36,75.22,131.57
3695,103.59,92.8,82.37,76.74,131.68
3696,103.78,92.52,82.42,77.03,132.62
3697,103.8,92.37,82.54,78.95,133.29
3698,104.13,91.94,82.62,79.83,133.62
3699,104.33,88.95,82.65,79.97,134.7
3700,100,100,80,60,120
3701,100.18,99.77,80.16,60.44,120.87
3702,100.32,98.93,80.22,60.67,124.22
3703,100.39,97.75,80.53,62.84,124.37
3704,100.67,96.95,80.83,63.37,127.51
3705,100.91,96.48,81.53,63.46,127.74
3706,101,96.19,81.89,64.06,127.94
3707,101.78,95.9,81.93,65.67,127.99
3708,101.85,94.67,82.14,66.28,128.18
3709,102.23,93.16,82.18,68.1,128.63
3710,102.42,92.94,82.34,68.84,128.98
3711,102.72,91.15,82.55,69.68,129.12
3712,103.69,90.98,82.57,70.35,130.43
3713,103.85,89.97,82.73,71.99,130.74
3714,100,100,80,60,120
3715,100.91,99.32,80.14,62.95,120.03
3716,100.96,99.31,80.19,64.39,120.97
3717,101.58,98.54,80.19,64.68,121.26
3718,102.05,97.31,80.28,66.23,121.56
3719,102.35,96.7,80.62,66.36,122.13
3720,102.44,96.02,80.8,74.14,122.93
3721,102.51,95.91,80.98,80.06,124.33
3722,102.58,95.88,81.08,83.78,125.85
3723,102.83,95.11,81.25,88.61,127.07
3724,103.19,94.65,81.39,89.87,130.18
3725,103.36,92.68,81.58,93.06,131.07
3726,103.92,92.14,81.75,94.46,131.95
3727,104.05,92,81.76,95.52,132.24
3728,104.32,91.99,81.9,96.81,132.38
3729,104.47,91.57,82.42,98.31,133.63
3730,104.99,90.6,82.6,98.64,135.81
3731,105.22,89.56,82.68,98.94,136.55
3732,100,100,80,60,120
3733,100.24,97.35,80.17,61,120.11
3734,100.8,95.19,80.42,61.48,122.42
3735,101.9,93.23,81.1,63.12,123.97
3736,102.23,92.95,81.99,64.24,126.56
3737,102.26,92.77,82.08,64.32,127.72
3738,102.33,91.16,82.59,66.92,128.53
3739,102.47,90.22,83.09,68.6,128.96
3740,102.55,88.28,83.43,70.32,131.53
3741,100,100,80,60,120
3742,100.38,99.06,80.19,60.62,123.67
3743,100.42,98.57,80.37,63.83,125.84
3744,100,100,80,60,120
3745,100.07,98.9,80.01,60.7,120.15
3746,100.93,97.54,80.04,61.8,121.56
3747,101.02,95.71,80.26,62.45,124.92
3748,101.33,93.65,80.45,62.74,126.03
3749,102.07,93.5,80.57,67.76,127.27
3750,102.13,92.9,81.41,70.55,127.42
3751,102.14,92.8,81.81,70.96,127.45
3752,102.29,90.59,81.85,71.84,131.12
3753,102.51,89.86,81.93,72.66,132.38
3754,100,100,80,60,120
3755,100.06,99.8,80.61,60.61,120.33
3756,100.17,99.23,80.75,60.94,123.75
3757,100.26,98.62,80.91,62.75,125.81
3758,100.35,97.59,81.01,63.46,127.38
3759,100.69,96.56,81.06,64.84,130.97
3760,100.76,94.85,81.08,66.69,132.98
3761,100.96,94.19,81.42,66.91,133.04
3762,101.4,94.18,81.45,67.85,133.27
3763,101.56,93.89,81.79,71.89,139.65
3764,102.31,93.29,81.92,72.33,139.83
3765,102.33,92.83,82,72.34,140.35
3766,102.53,92.63,82.18,72.66,143.49
3767,102.83,92.42,82.24,75.59,143.55
3768,102.93,90.28,82.38,77.6,144.98
3769,103.27,90.22,82.61,79.08,145.7
3770,103.38,89.56,82.71,81.76,146.22
3771,100,100,80,60,120
3772,100.05,99.58,80.16,60.01,120
3773,100.73,98.77,80.25,61.39,120.29
3774,100.79,97.34,80.39,61.68,120.58
3775,100.93,96.82,80.43,61.74,120.77
3776,101.82,96.39,80.58,62.87,121.01
3777,102.09,94.24,80.92,64.77,121.22
3778,102.26,94.22,81.24,65.81,121.82
3779,102.39,94.13,81.26,67.59,122.77
3780,102.82,93.77,81.48,69.33,124.03
3781,102.93,92.04,82.74,69.71,125.66
3782,103.3,91.84,82.88,70.37,126.07
3783,103.33,91.5,83.21,72.7,126.99
3784,103.57,89.38,83.34,73.63,127.69
